anio,lengua,lengua_nombre,variante,cve_ent,certeza,num
2000,0516,Mixteco,mixteco de Tlacoachistlahuaca,012,estimada,44.2
2000,0516,Mixteco,mixteco de Coapanatoyac,012,estimada,39.8
2000,0516,Mixteco,mixteco de San Miguel Piedras,020,estimada,37.6
2000,0516,Mixteco,mixteco alto de Valles,020,estimada,33.4
2000,0516,Mixteco,mixteco de San Agustín Tlacotepec,020,estimada,31.0
2000,0516,Mixteco,mixteco de Chochoapa,012,estimada,30.5
2000,0516,Mixteco,mixteco de Guerrero del este medio,012,estimada,30.5
2000,0516,Mixteco,mixteco de Santa Inés de Zaragoza,020,estimada,26.1
2000,0516,Mixteco,mixteco de San Pedro Molinos,020,estimada,23.2
2000,0516,Mixteco,mixteco de la frontera Puebla-Oaxaca,020,estimada,22.9
2000,0516,Mixteco,mixteco de Guerrero del noreste central,012,estimada,18.0
2000,0516,Mixteco,mixteco de Tlahuapa,012,estimada,18.0
2000,0516,Mixteco,mixteco de Xochapa,012,estimada,18.0
2000,0516,Mixteco,mixteco de Xonacatlán,012,estimada,18.0
2000,0516,Mixteco,mixteco de Guerrero central alto,012,estimada,16.8
2000,0516,Mixteco,mixteco de San Pedro Tidaá,020,estimada,16.7
2000,0516,Mixteco,mixteco de San Juan Teita,020,estimada,16.0
2000,0516,Mixteco,mixteco del noreste bajo,020,estimada,14.5
2000,0516,Mixteco,mixteco de Guerrero de la costa este,012,estimada,12.7
2000,0516,Mixteco,mixteco de Atlamajalcingo,012,estimada,10.4
2000,0516,Mixteco,mixteco de Guerrero del norte central,012,estimada,9.7
2000,0516,Mixteco,mixteco central de Guerrero,012,estimada,7.0
2000,0516,Mixteco,mixteco de Xochistlahuaca,012,estimada,6.5
2000,0516,Mixteco,mixteco de Igualapa,012,estimada,6.0
2000,0516,Mixteco,mixteco de Tlalixtaquilla de Maldonado,012,estimada,5.4
2000,0516,Mixteco,mixteco de Guerrero de la costa occidental,012,estimada,5.1
2000,0516,Mixteco,mixteco de Guerrero de la costa central,012,estimada,0.8
2000,0516,Mixteco,mixteco del suroeste central,020,exacta,249.0
2000,0516,Mixteco,mixteco de Oaxaca de costa central baja,020,exacta,119.0
2000,0516,Mixteco,mixteco de Santa María Huazolotitlán,020,exacta,80.0
2000,0516,Mixteco,mixteco del sur medio,020,exacta,69.0
2000,0516,Mixteco,mixteco de Yosondúa,020,exacta,62.0
2000,0516,Mixteco,mixteco del noreste,020,exacta,60.0
2000,0516,Mixteco,mixteco de Guerrero del norte,012,exacta,36.0
2000,0516,Mixteco,mixteco del suroeste,020,exacta,36.0
2000,0516,Mixteco,mixteco de la frontera Puebla-Oaxaca,021,exacta,35.0
2000,0516,Mixteco,mixteco central,020,exacta,26.0
2000,0516,Mixteco,mixteco bajo de Valles,020,exacta,26.0
2000,0516,Mixteco,mixteco de Santa Lucía Monteverde,020,exacta,22.0
2000,0516,Mixteco,mixteco del noroeste,020,exacta,22.0
2000,0516,Mixteco,mixteco de Oaxaca de la costa central,020,exacta,22.0
2000,0516,Mixteco,mixteco de Cañada central,020,exacta,20.0
2000,0516,Mixteco,mixteco de San Pedro Molinos,020,exacta,20.0
2000,0516,Mixteco,mixteco de Oaxaca de la costa noroeste,020,exacta,18.0
2000,0516,Mixteco,mixteco de Cañada bajo,020,exacta,17.0
2000,0516,Mixteco,mixteco de Oaxaca de la costa oeste central,020,exacta,13.0
2000,0516,Mixteco,mixteco del este,020,exacta,10.0
2000,0516,Mixteco,mixteco de San Juan Tamazola,020,exacta,9.0
2000,0516,Mixteco,mixteco del oeste de la costa,020,exacta,8.0
2000,0516,Mixteco,mixteco del este central,020,exacta,7.0
2000,0516,Mixteco,mixteco de oeste central,020,exacta,6.0
2000,0516,Mixteco,mixteco del sur bajo,020,exacta,3.0
2000,0516,Mixteco,mixteco de Santa Cruz Itundujia,020,exacta,1.0
2000,0516,Mixteco,,009,sin,542.0
2000,0516,Mixteco,,015,sin,348.0
2000,0516,Mixteco,,030,sin,113.0
2000,0516,Mixteco,,013,sin,39.0
2000,0516,Mixteco,,024,sin,24.0
2000,0516,Mixteco,,436,sin,22.0
2000,0516,Mixteco,,999,sin,22.0
2000,0516,Mixteco,,016,sin,11.0
2000,0516,Mixteco,,017,sin,11.0
2000,0516,Mixteco,,415,sin,8.0
2000,0517,Cuicateco,cuicateco del centro,020,estimada,383.6
2000,0517,Cuicateco,cuicateco del norte,020,estimada,42.7
2000,0517,Cuicateco,cuicateco del oriente,020,estimada,42.7
2000,0517,Cuicateco,cuicateco del centro,020,exacta,60.0
2000,0518,Triqui,triqui de San Juan Copala,020,estimada,149.3
2000,0518,Triqui,triqui de la baja,020,estimada,38.3
2000,0518,Triqui,triqui de la alta,020,estimada,30.9
2000,0518,Triqui,triqui de la media,020,estimada,23.6
2000,0518,Triqui,,009,sin,27.0
2000,0601,Huasteco,huasteco del centro,030,estimada,440.2
2000,0601,Huasteco,huasteco de oriente,030,estimada,34.8
2000,0601,Huasteco,huasteco del occidente,024,exacta,60.0
2000,0601,Huasteco,huasteco del centro,030,exacta,40.0
2000,0601,Huasteco,huasteco de oriente,030,exacta,16.0
2000,0601,Huasteco,,009,sin,27.0
2000,0601,Huasteco,,016,sin,19.0
2000,0601,Huasteco,,020,sin,18.0
2000,0601,Huasteco,,013,sin,14.0
2000,0601,Huasteco,,028,sin,7.0
2000,0601,Huasteco,huasteco del occidente,024,unica,565.0
2000,0602,Maya,maya,031,exacta,34.0
2000,0602,Maya,maya,004,exacta,3.0
2000,0602,Maya,maya,023,exacta,1.0
2000,0602,Maya,,009,sin,327.0
2000,0602,Maya,,007,sin,23.0
2000,0602,Maya,,017,sin,14.0
2000,0602,Maya,,020,sin,14.0
2000,0602,Maya,,008,sin,13.0
2000,0602,Maya,,030,sin,13.0
2000,0602,Maya,,225,sin,13.0
2000,0602,Maya,,999,sin,12.0
2000,0602,Maya,,019,sin,11.0
2000,0602,Maya,,027,sin,10.0
2000,0602,Maya,,013,sin,9.0
2000,0602,Maya,,005,sin,8.0
2000,0602,Maya,,011,sin,7.0
2000,0602,Maya,,025,sin,7.0
2000,0602,Maya,,015,sin,4.0
2000,0602,Maya,maya,031,unica,1149.0
2000,0602,Maya,maya,004,unica,153.0
2000,0604,Ch'ol,ch'ol del noroeste,007,estimada,144.6
2000,0604,Ch'ol,ch'ol del sureste,007,estimada,35.4
2000,0604,Ch'ol,ch'ol del noroeste,007,exacta,91.0
2000,0604,Ch'ol,,015,sin,25.0
2000,0606,Tseltal,tseltal del norte,007,estimada,196.0
2000,0606,Tseltal,tseltal del occidente,007,estimada,127.1
2000,0606,Tseltal,tseltal del oriente,007,estimada,68.1
2000,0606,Tseltal,tseltal del sur,007,estimada,23.8
2000,0606,Tseltal,tseltal del occidente,007,exacta,32.0
2000,0606,Tseltal,tseltal del oriente,007,exacta,14.0
2000,0606,Tseltal,tseltal del sur,007,exacta,7.0
2000,0606,Tseltal,,009,sin,65.0
2000,0606,Tseltal,,015,sin,18.0
2000,0606,Tseltal,,029,sin,14.0
2000,0606,Tseltal,,005,sin,10.0
2000,0606,Tseltal,,014,sin,10.0
2000,0606,Tseltal,,030,sin,7.0
2000,0607,Tsotsil,tsotsil del norte alto,007,estimada,109.1
2000,0607,Tsotsil,tsotsil del centro,007,estimada,73.4
2000,0607,Tsotsil,tsotsil del noroeste,007,estimada,61.4
2000,0607,Tsotsil,tsotsil de los Altos,007,estimada,37.4
2000,0607,Tsotsil,tsotsil del este bajo,007,estimada,35.1
2000,0607,Tsotsil,tsotsil del este alto,007,estimada,8.9
2000,0607,Tsotsil,tsotsil del norte bajo,007,estimada,5.7
2000,0607,Tsotsil,tsotsil de los Altos,007,exacta,13.0
2000,0607,Tsotsil,,009,sin,93.0
2000,0607,Tsotsil,,015,sin,8.0
2000,0608,Q'anjob'al,,001,sin,6.0
2000,0608,Q'anjob'al,Q'anjob'al,007,unica,19.0
2000,0612,Chuj,,007,sin,14.0
2000,0613,Tojolabal,tojolabal,007,unica,35.0
2000,0614,Q'eqchi',,225,sin,20.0
2000,0614,Q'eqchi',,237,sin,7.0
2000,0618,Mam,Mam de la Sierra,007,estimada,4.7
2000,0618,Mam,Mam del Soconusco,007,estimada,4.7
2000,0618,Mam,Mam de la frontera,007,estimada,4.5
2000,0701,Totonaco,totonaco central del sur,021,estimada,2204.6
2000,0701,Totonaco,totonaco de la costa,030,estimada,896.0
2000,0701,Totonaco,totonaco central del sur,030,estimada,884.8
2000,0701,Totonaco,totonaco central alto,030,estimada,286.0
2000,0701,Totonaco,totonaco central del norte,021,estimada,267.5
2000,0701,Totonaco,totonaco del río Necaxa,021,estimada,126.1
2000,0701,Totonaco,totonaco central del norte,030,estimada,44.3
2000,0701,Totonaco,totonaco del cerro Xinolatépetl,021,estimada,8.9
2000,0701,Totonaco,totonaco del sureste,030,estimada,5.0
2000,0701,Totonaco,totonaco de la costa,030,exacta,245.0
2000,0701,Totonaco,totonaco central del sur,021,exacta,109.0
2000,0701,Totonaco,totonaco central del norte,021,exacta,85.0
2000,0701,Totonaco,totonaco central del sur,030,exacta,82.0
2000,0701,Totonaco,,009,sin,173.0
2000,0701,Totonaco,,015,sin,55.0
2000,0701,Totonaco,,029,sin,24.0
2000,0701,Totonaco,,020,sin,23.0
2000,0701,Totonaco,,012,sin,9.0
2000,0701,Totonaco,,016,sin,8.0
2000,0701,Totonaco,,005,sin,7.0
2000,0701,Totonaco,,013,sin,7.0
2000,0702,Tepehua,tepehua del oeste,030,estimada,48.2
2000,0702,Tepehua,tepehua del norte,030,estimada,43.8
2000,0702,Tepehua,tepehua del sur,013,exacta,52.0
2000,0702,Tepehua,,009,sin,1.0
2000,0702,Tepehua,tepehua del sur,013,unica,97.0
2000,0702,Tepehua,tepehua del sur,021,unica,3.0
2000,0801,Tarasco (purépecha),purépecha,016,exacta,139.0
2000,0801,Tarasco (purépecha),,009,sin,95.0
2000,0801,Tarasco (purépecha),,021,sin,22.0
2000,0801,Tarasco (purépecha),,012,sin,21.0
2000,0801,Tarasco (purépecha),,015,sin,20.0
2000,0801,Tarasco (purépecha),,026,sin,13.0
2000,0801,Tarasco (purépecha),,032,sin,10.0
2000,0801,Tarasco (purépecha),,030,sin,6.0
2000,0801,Tarasco (purépecha),purépecha,016,unica,1985.0
2000,0901,Mixe,mixe bajo,020,estimada,880.3
2000,0901,Mixe,mixe medio del este,020,estimada,725.9
2000,0901,Mixe,mixe alto del centro,020,estimada,444.8
2000,0901,Mixe,mixe alto del sur,020,estimada,305.0
2000,0901,Mixe,mixe alto del norte,020,estimada,275.5
2000,0901,Mixe,mixe medio del oeste,020,estimada,100.5
2000,0901,Mixe,mixe alto del centro,020,exacta,87.0
2000,0901,Mixe,mixe bajo,020,exacta,74.0
2000,0901,Mixe,mixe medio del este,020,exacta,60.0
2000,0901,Mixe,mixe alto del norte,020,exacta,6.0
2000,0901,Mixe,,009,sin,125.0
2000,0901,Mixe,,021,sin,31.0
2000,0901,Mixe,,030,sin,16.0
2000,0901,Mixe,,999,sin,13.0
2000,0907,Zoque,zoque del norte bajo,007,estimada,11.6
2000,0907,Zoque,zoque del norte alto,007,estimada,8.0
2000,0907,Zoque,zoque del este,007,estimada,5.4
2000,0907,Zoque,zoque del centro,007,estimada,4.4
2000,0907,Zoque,zoque del noroeste,007,estimada,3.0
2000,0907,Zoque,zoque del sureste,007,estimada,1.8
2000,0907,Zoque,zoque del sur,007,estimada,0.8
2000,0907,Zoque,,020,sin,12.0
2000,0907,Zoque,,009,sin,7.0
2000,1101,Huave,huave del oeste,020,estimada,63.3
2000,1101,Huave,huave del este,020,estimada,15.7
2000,9000,No especificado,,009,sin,27787.0
2000,9000,No especificado,,011,sin,618.0
2000,9000,No especificado,,999,sin,248.0
2000,9000,No especificado,,014,sin,232.0
2000,9000,No especificado,,030,sin,170.0
2000,9000,No especificado,,017,sin,134.0
2000,9000,No especificado,,415,sin,121.0
2000,9000,No especificado,,015,sin,120.0
2000,9000,No especificado,,020,sin,87.0
2000,9000,No especificado,,210,sin,72.0
2000,9000,No especificado,,027,sin,63.0
2000,9000,No especificado,,221,sin,59.0
2000,9000,No especificado,,022,sin,57.0
2000,9000,No especificado,,013,sin,56.0
2000,9000,No especificado,,026,sin,44.0
2000,9000,No especificado,,439,sin,34.0
2000,9000,No especificado,,021,sin,30.0
2000,9000,No especificado,,016,sin,27.0
2000,9000,No especificado,,010,sin,25.0
2000,9000,No especificado,,402,sin,23.0
2000,9000,No especificado,,012,sin,21.0
2000,9000,No especificado,,225,sin,20.0
2000,9000,No especificado,,025,sin,19.0
2000,9000,No especificado,,208,sin,19.0
2000,9000,No especificado,,311,sin,19.0
2000,9000,No especificado,,236,sin,18.0
2000,9000,No especificado,,330,sin,17.0
2000,9000,No especificado,,314,sin,14.0
2000,9000,No especificado,,214,sin,13.0
2000,9000,No especificado,,002,sin,12.0
2000,9000,No especificado,,211,sin,12.0
2000,9000,No especificado,,024,sin,11.0
2000,9000,No especificado,,004,sin,10.0
2000,9000,No especificado,,229,sin,10.0
2000,9000,No especificado,,217,sin,9.0
2000,9000,No especificado,,237,sin,2.0
2000,9000,No especificado,,028,sin,1.0
2000,9000,No especificado,,220,sin,1.0
2000,9010,Chontal insuficientemente especificado,,020,sin,98.0
2000,9010,Chontal insuficientemente especificado,,027,sin,24.0
2000,9010,Chontal insuficientemente especificado,,007,sin,20.0
2000,9020,Tepehuano insuficientemente especificado,,010,sin,15.0
2000,9020,Tepehuano insuficientemente especificado,,013,sin,13.0
2000,9020,Tepehuano insuficientemente especificado,,030,sin,8.0
2010,0205,Tarahumara,tarahumara del centro,008,estimada,41.9
2010,0205,Tarahumara,tarahumara de Cumbres,008,estimada,24.5
2010,0205,Tarahumara,tarahumara del norte,008,estimada,18.8
2010,0205,Tarahumara,tarahumara del oeste,008,estimada,10.5
2010,0205,Tarahumara,tarahumara del sur,008,estimada,7.3
2010,0205,Tarahumara,,012,sin,78.0
2010,0205,Tarahumara,,009,sin,65.0
2010,0207,Yaqui,yaqui,026,exacta,11.0
2010,0207,Yaqui,yaqui,026,unica,10.0
2010,0208,Mayo,mayo,026,unica,49.0
2010,0208,Mayo,mayo,025,unica,46.0
2010,0209,Cora,cora tereseño,018,estimada,5.4
2010,0209,Cora,cora de Dolores,018,estimada,5.0
2010,0209,Cora,cora de Jesús María,018,estimada,5.0
2010,0209,Cora,cora francisqueño,018,estimada,5.0
2010,0209,Cora,cora meseño,018,estimada,5.0
2010,0209,Cora,cora corapeño,018,estimada,2.7
2010,0209,Cora,cora de Rosarito,018,estimada,2.7
2010,0209,Cora,cora presideño,018,estimada,1.3
2010,0210,Huichol,,007,sin,29.0
2010,0210,Huichol,,013,sin,29.0
2010,0211,Náhuatl,mexicano de la Huasteca hidalguense,013,estimada,5584.6
2010,0211,Náhuatl,"náhuatl de la Sierra, noreste de Puebla",021,estimada,4960.0
2010,0211,Náhuatl,"náhuatl de la Sierra negra, norte",021,estimada,3953.7
2010,0211,Náhuatl,náhuatl central de Veracruz,030,estimada,2804.0
2010,0211,Náhuatl,náhuatl del noroeste central,021,estimada,2306.4
2010,0211,Náhuatl,náhuatl de la Huasteca veracruzana,030,estimada,2100.7
2010,0211,Náhuatl,náhuatl del centro de Puebla,021,estimada,1938.2
2010,0211,Náhuatl,"náhuatl de la Sierra negra, sur",021,estimada,1261.4
2010,0211,Náhuatl,náhuatl de la Sierra oeste de Puebla,021,estimada,568.2
2010,0211,Náhuatl,náhuatl del Istmo,030,estimada,524.5
2010,0211,Náhuatl,náhuatl del noroeste central,013,estimada,428.4
2010,0211,Náhuatl,mexicano del centro alto,015,estimada,276.0
2010,0211,Náhuatl,náhuatl del Istmo bajo,030,estimada,175.8
2010,0211,Náhuatl,mexicano de Puente de Ixtla,017,estimada,161.4
2010,0211,Náhuatl,mexicano del oriente de Puebla,021,estimada,135.3
2010,0211,Náhuatl,mexicano del centro,015,estimada,119.6
2010,0211,Náhuatl,mexicano de Temixco,017,estimada,104.7
2010,0211,Náhuatl,náhuatl alto del norte de Puebla,021,estimada,56.7
2010,0211,Náhuatl,mexicano central bajo,017,estimada,30.0
2010,0211,Náhuatl,mexicano de Guerrero,021,estimada,26.2
2010,0211,Náhuatl,mexicano de Tetela del Volcán,017,estimada,16.0
2010,0211,Náhuatl,mexicano del centro bajo,015,estimada,0.4
2010,0211,Náhuatl,náhuatl de la Huasteca veracruzana,030,exacta,853.0
2010,0211,Náhuatl,"náhuatl de la Sierra, noreste de Puebla",021,exacta,580.0
2010,0211,Náhuatl,náhuatl del noroeste central,021,exacta,513.0
2010,0211,Náhuatl,"náhuatl de la Sierra negra, norte",021,exacta,376.0
2010,0211,Náhuatl,náhuatl central de Veracruz,030,exacta,268.0
2010,0211,Náhuatl,mexicano de la Huasteca hidalguense,013,exacta,256.0
2010,0211,Náhuatl,náhuatl del centro de Puebla,021,exacta,246.0
2010,0211,Náhuatl,náhuatl de Oaxaca,020,exacta,230.0
2010,0211,Náhuatl,náhuatl de la Sierra oeste de Puebla,021,exacta,118.0
2010,0211,Náhuatl,mexicano del centro alto,015,exacta,95.0
2010,0211,Náhuatl,náhuatl del Istmo,030,exacta,56.0
2010,0211,Náhuatl,náhuatl de la Huasteca potosina,024,exacta,41.0
2010,0211,Náhuatl,mexicano de Guerrero,012,exacta,31.0
2010,0211,Náhuatl,mexicano del oriente de Puebla,021,exacta,18.0
2010,0211,Náhuatl,náhuatl del noroeste central,013,exacta,14.0
2010,0211,Náhuatl,"náhuatl de la Sierra negra, sur",021,exacta,8.0
2010,0211,Náhuatl,,009,sin,8294.0
2010,0211,Náhuatl,,011,sin,129.0
2010,0211,Náhuatl,,025,sin,32.0
2010,0211,Náhuatl,,002,sin,22.0
2010,0211,Náhuatl,,900,sin,21.0
2010,0211,Náhuatl,,008,sin,17.0
2010,0211,Náhuatl,,007,sin,12.0
2010,0211,Náhuatl,,028,sin,11.0
2010,0211,Náhuatl,,032,sin,10.0
2010,0211,Náhuatl,,019,sin,9.0
2010,0211,Náhuatl,mexicano de Guerrero,012,unica,1961.0
2010,0211,Náhuatl,náhuatl de la Huasteca potosina,024,unica,1493.0
2010,0211,Náhuatl,náhuatl de Oaxaca,020,unica,1290.0
2010,0211,Náhuatl,mexicano del oriente central,029,unica,414.0
2010,0211,Náhuatl,mexicano de occidente,014,unica,168.0
2010,0211,Náhuatl,mexicano central de occidente,016,unica,131.0
2010,0211,Náhuatl,mexicano del oriente,027,unica,48.0
2010,0211,Náhuatl,mexicano bajo de occidente,006,unica,3.0
2010,0305,Kiliwa,,900,sin,15.0
2010,0501,Otomí,otomí del Valle del Mezquital,013,estimada,3840.1
2010,0501,Otomí,otomí del noroeste,022,estimada,1703.0
2010,0501,Otomí,otomí de la Sierra,013,estimada,734.3
2010,0501,Otomí,otomí bajo del noroeste,022,estimada,580.0
2010,0501,Otomí,otomí del oeste del Valle del Mezquital,013,estimada,153.6
2010,0501,Otomí,otomí del centro,015,exacta,302.0
2010,0501,Otomí,otomí del Valle del Mezquital,013,exacta,216.0
2010,0501,Otomí,otomí del noroeste,022,exacta,79.0
2010,0501,Otomí,,009,sin,2224.0
2010,0501,Otomí,,020,sin,736.0
2010,0501,Otomí,,024,sin,61.0
2010,0501,Otomí,,017,sin,48.0
2010,0501,Otomí,,010,sin,25.0
2010,0501,Otomí,,007,sin,18.0
2010,0501,Otomí,,900,sin,6.0
2010,0501,Otomí,,012,sin,5.0
2010,0501,Otomí,otomí del centro,015,unica,4411.0
2010,0501,Otomí,otomí de la Sierra,030,unica,614.0
2010,0501,Otomí,otomí de la Sierra,021,unica,538.0
2010,0501,Otomí,otomí de Ixtenco,029,unica,119.0
2010,0501,Otomí,otomí del noroeste,011,unica,46.0
2010,0501,Otomí,otomí del oeste,016,unica,42.0
2010,0502,Mazahua,mazahua de oriente,015,estimada,5052.3
2010,0502,Mazahua,mazahua de occidente,015,estimada,1239.7
2010,0502,Mazahua,mazahua de oriente,016,estimada,656.0
2010,0502,Mazahua,mazahua de occidente,016,estimada,613.0
2010,0502,Mazahua,mazahua de oriente,015,exacta,282.0
2010,0502,Mazahua,,009,sin,1149.0
2010,0502,Mazahua,,020,sin,117.0
2010,0502,Mazahua,,022,sin,86.0
2010,0502,Mazahua,,021,sin,60.0
2010,0502,Mazahua,,010,sin,29.0
2010,0502,Mazahua,,900,sin,25.0
2010,0502,Mazahua,,013,sin,21.0
2010,0503,Matlatzinca,,009,sin,13.0
2010,0503,Matlatzinca,matlatzinca,015,unica,203.0
2010,0506,Chichimeco jonaz,,020,sin,10.0
2010,0507,Chinanteco,chinanteco del norte,020,estimada,1115.8
2010,0507,Chinanteco,chinanteco central,020,estimada,574.1
2010,0507,Chinanteco,chinanteco del sureste bajo,020,estimada,332.0
2010,0507,Chinanteco,chinanteco del sureste medio,020,estimada,266.8
2010,0507,Chinanteco,chinanteco de la Sierra,020,estimada,216.9
2010,0507,Chinanteco,chinanteco del oeste,020,estimada,114.8
2010,0507,Chinanteco,chinanteco central bajo,020,estimada,102.3
2010,0507,Chinanteco,chianateco del oeste central bajo,020,estimada,70.0
2010,0507,Chinanteco,chinanteco del oeste central alto,020,estimada,70.0
2010,0507,Chinanteco,chinanteco del norte,030,estimada,70.0
2010,0507,Chinanteco,chinanteco del sureste alto,020,estimada,46.5
2010,0507,Chinanteco,chinanteco del noroeste,020,estimada,44.9
2010,0507,Chinanteco,chinanteco del sureste medio,030,estimada,5.0
2010,0507,Chinanteco,chinanteco del sureste bajo,020,exacta,235.0
2010,0507,Chinanteco,chinanteco del norte,020,exacta,79.0
2010,0507,Chinanteco,chinanteco del sureste medio,030,exacta,63.0
2010,0507,Chinanteco,chinanteco del norte,030,exacta,12.0
2010,0507,Chinanteco,chinanteco del oeste,020,exacta,12.0
2010,0507,Chinanteco,,009,sin,10.0
2010,0508,Tlapaneco,tlapaneco central bajo,012,estimada,446.8
2010,0508,Tlapaneco,tlapaneco del suroeste,012,estimada,434.7
2010,0508,Tlapaneco,tlapaneco del norte,012,estimada,346.4
2010,0508,Tlapaneco,tlapaneco del este,012,estimada,138.7
2010,0508,Tlapaneco,tlapaneco del noroeste alto,012,estimada,86.5
2010,0508,Tlapaneco,tlapaneco del noroeste bajo,012,estimada,86.5
2010,0508,Tlapaneco,tlapaneco del centro,012,estimada,56.4
2010,0508,Tlapaneco,tlapaneco del sur,012,estimada,5.9
2010,0508,Tlapaneco,tlapaneco del oeste,012,estimada,3.0
2010,0508,Tlapaneco,tlapaneco central bajo,012,exacta,57.0
2010,0508,Tlapaneco,,009,sin,83.0
2010,0508,Tlapaneco,,015,sin,61.0
2010,0508,Tlapaneco,,900,sin,22.0
2010,0509,Mazateco,mazateco del centro,020,estimada,2343.7
2010,0509,Mazateco,mazateco del noreste,020,estimada,2063.1
2010,0509,Mazateco,mazateco del este bajo,020,estimada,1637.4
2010,0509,Mazateco,mazateco del norte,020,estimada,1462.3
2010,0509,Mazateco,mazateco de la presa alto,020,estimada,1399.0
2010,0509,Mazateco,mazateco del suroeste,020,estimada,737.6
2010,0509,Mazateco,mazateco de la presa bajo,020,estimada,566.6
2010,0509,Mazateco,mazateco del oeste,020,estimada,458.9
2010,0509,Mazateco,mazateco del sureste,020,estimada,265.1
2010,0509,Mazateco,mazateco de Eloxochitlán,020,estimada,245.6
2010,0509,Mazateco,mazateco de Acatepec,020,estimada,92.6
2010,0509,Mazateco,mazateco del sur,020,estimada,75.1
2010,0509,Mazateco,mazateco de Tecóatl,020,estimada,74.2
2010,0509,Mazateco,mazateco de Huehuetlán,020,estimada,50.0
2010,0509,Mazateco,mazateco de Ocopetatillo,020,estimada,47.8
2010,0509,Mazateco,mazateco del este bajo,020,exacta,550.0
2010,0509,Mazateco,mazateco del centro,020,exacta,488.0
2010,0509,Mazateco,mazateco de la presa alto,020,exacta,168.0
2010,0509,Mazateco,mazateco del norte,020,exacta,30.0
2010,0509,Mazateco,mazateco de la presa bajo,020,exacta,26.0
2010,0509,Mazateco,mazateco del noreste,020,exacta,24.0
2010,0509,Mazateco,mazateco de Eloxochitlán,020,exacta,16.0
2010,0509,Mazateco,mazateco del sureste,020,exacta,8.0
2010,0509,Mazateco,,009,sin,844.0
2010,0509,Mazateco,,015,sin,25.0
2010,0509,Mazateco,,012,sin,8.0
2010,0509,Mazateco,mazateco del norte,030,unica,438.0
2010,0509,Mazateco,mazateco de Puebla,021,unica,67.0
2010,0511,Chocholteco,chocholteco del sur,020,estimada,25.9
2010,0511,Chocholteco,chocholteco del este,020,estimada,20.9
2010,0511,Chocholteco,chocholteco del oeste,020,estimada,8.2
2010,0511,Chocholteco,,021,sin,20.0
2010,0512,Popoloca,popoloca del norte,021,estimada,128.2
2010,0512,Popoloca,popoloca de oriente,021,estimada,95.1
2010,0512,Popoloca,popoloca del centro,021,estimada,9.4
2010,0512,Popoloca,popoloca del poniente,021,estimada,7.3
2010,0512,Popoloca,popoloca del norte,021,exacta,20.0
2010,0513,Zapoteco,zapoteco de la planicie costera,020,estimada,2709.3
2010,0513,Zapoteco,zapoteco de la costa central,020,estimada,924.7
2010,0513,Zapoteco,"zapoteco de Valles, del norte central",020,estimada,573.9
2010,0513,Zapoteco,"zapoteco de Valles, del noroeste medio",020,estimada,513.3
2010,0513,Zapoteco,zapoteco de la costa oeste,020,estimada,331.3
2010,0513,Zapoteco,"zapoteco de Valles, del este medio",020,estimada,290.0
2010,0513,Zapoteco,"zapoteco de la Sierra sur, central",020,estimada,287.8
2010,0513,Zapoteco,"zapoteco serrano, del noroeste bajo",020,estimada,285.4
2010,0513,Zapoteco,"zapoteco de Valles, del este central",020,estimada,211.3
2010,0513,Zapoteco,zapoteco de la costa noreste,020,estimada,194.7
2010,0513,Zapoteco,zapoteco de Texmelucan,020,estimada,192.6
2010,0513,Zapoteco,"zapoteco de la Sierra sur, noreste",020,estimada,180.0
2010,0513,Zapoteco,"zapoteco de Valles, del noreste",020,estimada,125.2
2010,0513,Zapoteco,"zapoteco de Valles, del suroeste central",020,estimada,112.4
2010,0513,Zapoteco,zapoteco de Petapa,020,estimada,111.4
2010,0513,Zapoteco,"zapoteco de Valles, noroeste",020,estimada,102.8
2010,0513,Zapoteco,"zapoteco de la Sierra sur, noroeste alto",020,estimada,102.2
2010,0513,Zapoteco,"zapoteco serrano, del sureste",020,estimada,84.9
2010,0513,Zapoteco,"zapoteco serrano, bajo",020,estimada,84.6
2010,0513,Zapoteco,zapoteco de Valles del sur,020,estimada,80.2
2010,0513,Zapoteco,"zapoteco de la Sierra sur, oeste bajo",020,estimada,80.0
2010,0513,Zapoteco,"zapoteco de la Sierra sur, del este bajo",020,estimada,75.8
2010,0513,Zapoteco,"zapoteco de Valles, del noroeste bajo",020,estimada,71.7
2010,0513,Zapoteco,zapoteco de San Vicente Coatlán,020,estimada,71.2
2010,0513,Zapoteco,"zapoteco de la montaña del Istmo, bajo",020,estimada,69.1
2010,0513,Zapoteco,"zapoteco de Valles, del suroeste medio",020,estimada,66.5
2010,0513,Zapoteco,zapoteco de la costa este,020,estimada,65.0
2010,0513,Zapoteco,"zapoteco de Valles, de suroeste alto",020,estimada,64.3
2010,0513,Zapoteco,"zapoteco de Valles, del centro bajo",020,estimada,62.0
2010,0513,Zapoteco,"zapoteco de Sierra sur, del noreste alto",020,estimada,59.6
2010,0513,Zapoteco,"zapoteco serrano, del oeste",020,estimada,59.6
2010,0513,Zapoteco,"zapoteco de la montaña del Istmo, alto",020,estimada,57.6
2010,0513,Zapoteco,"zapoteco serrano, del sureste bajo",020,estimada,53.8
2010,0513,Zapoteco,"zapoteco de la Sierra sur, del norte",020,estimada,53.2
2010,0513,Zapoteco,"zapoteco de la Sierra sur, noroeste medio",020,estimada,52.3
