anio,nivel,cve,nombre,poblacion,sexo,num,den,casos,ee,cota,fuente,universo
2015,alcaldia,004,Cuajimalpa de Morelos,autoads,Hombres,9640.0,95854.0,9165.0,0.012054,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,004,Cuajimalpa de Morelos,autoads,Mujeres,9583.0,103370.0,9547.0,0.010192,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,004,Cuajimalpa de Morelos,autoads,Total,19223.0,199224.0,18712.0,0.011354,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,004,Cuajimalpa de Morelos,hablantes3,Hombres,869.0,91105.0,8684.0,0.001431,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,004,Cuajimalpa de Morelos,hablantes3,Mujeres,1432.0,98827.0,9090.0,0.001991,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,004,Cuajimalpa de Morelos,hablantes3,Total,2301.0,189932.0,17774.0,0.001312,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,004,Cuajimalpa de Morelos,monolingues,Hombres,,741.0,110.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,004,Cuajimalpa de Morelos,monolingues,Mujeres,,1198.0,100.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,004,Cuajimalpa de Morelos,monolingues,Total,,1939.0,210.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,004,Cuajimalpa de Morelos,todas,Hombres,9955.0,95854.0,9165.0,0.01216,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,004,Cuajimalpa de Morelos,todas,Mujeres,10084.0,103370.0,9547.0,0.010504,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,004,Cuajimalpa de Morelos,todas,Total,20039.0,199224.0,18712.0,0.011405,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,005,Gustavo A. Madero,ambas,Hombres,4119.0,555140.0,30608.0,0.00051,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,005,Gustavo A. Madero,ambas,Mujeres,5051.0,609337.0,33671.0,0.000691,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,005,Gustavo A. Madero,ambas,Total,9170.0,1164477.0,64279.0,0.000598,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,005,Gustavo A. Madero,autoads,Hombres,36971.0,555140.0,30608.0,0.004344,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,005,Gustavo A. Madero,autoads,Mujeres,39507.0,609337.0,33671.0,0.004116,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,005,Gustavo A. Madero,autoads,Total,76478.0,1164477.0,64279.0,0.004203,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,005,Gustavo A. Madero,hablantes3,Hombres,7554.0,531706.0,29250.0,0.000923,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,005,Gustavo A. Madero,hablantes3,Mujeres,8268.0,587418.0,32389.0,0.00102,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,005,Gustavo A. Madero,hablantes3,Total,15822.0,1119124.0,61639.0,0.000961,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,005,Gustavo A. Madero,monolingues,Hombres,13.0,6430.0,404.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,005,Gustavo A. Madero,monolingues,Mujeres,33.0,6910.0,411.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,005,Gustavo A. Madero,monolingues,Total,46.0,13340.0,815.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,005,Gustavo A. Madero,todas,Hombres,40406.0,555140.0,30608.0,0.004425,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,005,Gustavo A. Madero,todas,Mujeres,42724.0,609337.0,33671.0,0.00415,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,005,Gustavo A. Madero,todas,Total,83130.0,1164477.0,64279.0,0.004242,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,006,Iztacalco,ambas,Hombres,1070.0,183949.0,9380.0,0.000976,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,006,Iztacalco,ambas,Mujeres,1176.0,206399.0,10468.0,0.001,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,006,Iztacalco,ambas,Total,2246.0,390348.0,19848.0,0.000849,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,006,Iztacalco,autoads,Hombres,12731.0,183949.0,9380.0,0.007362,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,006,Iztacalco,autoads,Mujeres,13956.0,206399.0,10468.0,0.006494,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,006,Iztacalco,autoads,Total,26687.0,390348.0,19848.0,0.006812,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,006,Iztacalco,hablantes3,Hombres,1798.0,176998.0,9001.0,0.00138,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,006,Iztacalco,hablantes3,Mujeres,1784.0,199219.0,10107.0,0.00119,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,006,Iztacalco,hablantes3,Total,3582.0,376217.0,19108.0,0.001127,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,006,Iztacalco,monolingues,Hombres,,1642.0,107.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,006,Iztacalco,monolingues,Mujeres,,1615.0,94.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,006,Iztacalco,monolingues,Total,,3257.0,201.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,006,Iztacalco,todas,Hombres,13459.0,183949.0,9380.0,0.007517,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,006,Iztacalco,todas,Mujeres,14564.0,206399.0,10468.0,0.006477,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,006,Iztacalco,todas,Total,28023.0,390348.0,19848.0,0.006908,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,007,Iztapalapa,ambas,Hombres,9504.0,878365.0,50135.0,0.00078,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,007,Iztapalapa,ambas,Mujeres,9505.0,949503.0,54074.0,0.000674,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,007,Iztapalapa,ambas,Total,19009.0,1827868.0,104209.0,0.000699,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,007,Iztapalapa,autoads,Hombres,70312.0,878365.0,50135.0,0.003881,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,007,Iztapalapa,autoads,Mujeres,73518.0,949503.0,54074.0,0.003841,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,007,Iztapalapa,autoads,Total,143830.0,1827868.0,104209.0,0.003898,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,007,Iztapalapa,hablantes3,Hombres,15917.0,836632.0,47722.0,0.001069,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,007,Iztapalapa,hablantes3,Mujeres,15418.0,911249.0,51766.0,0.001122,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,007,Iztapalapa,hablantes3,Total,31335.0,1747881.0,99488.0,0.001062,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,007,Iztapalapa,monolingues,Hombres,29.0,13882.0,1003.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,007,Iztapalapa,monolingues,Mujeres,194.0,13539.0,919.0,0.001532,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,007,Iztapalapa,monolingues,Total,223.0,27421.0,1922.0,0.000863,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,007,Iztapalapa,todas,Hombres,76725.0,878365.0,50135.0,0.004064,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,007,Iztapalapa,todas,Mujeres,79431.0,949503.0,54074.0,0.004017,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,007,Iztapalapa,todas,Total,156156.0,1827868.0,104209.0,0.004029,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,008,La Magdalena Contreras,ambas,Hombres,820.0,117099.0,8702.0,0.000973,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,008,La Magdalena Contreras,ambas,Mujeres,1133.0,126787.0,9480.0,0.001291,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,008,La Magdalena Contreras,ambas,Total,1953.0,243886.0,18182.0,0.001147,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,008,La Magdalena Contreras,autoads,Hombres,11557.0,117099.0,8702.0,0.013667,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,008,La Magdalena Contreras,autoads,Mujeres,12224.0,126787.0,9480.0,0.013813,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,008,La Magdalena Contreras,autoads,Total,23781.0,243886.0,18182.0,0.013694,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,008,La Magdalena Contreras,hablantes3,Hombres,1298.0,110870.0,8222.0,0.001472,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,008,La Magdalena Contreras,hablantes3,Mujeres,1971.0,120623.0,8995.0,0.001991,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,008,La Magdalena Contreras,hablantes3,Total,3269.0,231493.0,17217.0,0.001741,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,008,La Magdalena Contreras,monolingues,Hombres,,1140.0,88.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,008,La Magdalena Contreras,monolingues,Mujeres,,1639.0,122.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,008,La Magdalena Contreras,monolingues,Total,,2779.0,210.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,008,La Magdalena Contreras,todas,Hombres,12035.0,117099.0,8702.0,0.013729,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,008,La Magdalena Contreras,todas,Mujeres,13062.0,126787.0,9480.0,0.014037,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,008,La Magdalena Contreras,todas,Total,25097.0,243886.0,18182.0,0.013844,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,009,Milpa Alta,ambas,Hombres,1778.0,67151.0,9336.0,0.003203,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,009,Milpa Alta,ambas,Mujeres,1589.0,70776.0,9789.0,0.002485,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,009,Milpa Alta,ambas,Total,3367.0,137927.0,19125.0,0.002871,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,009,Milpa Alta,autoads,Hombres,13629.0,67151.0,9336.0,0.014358,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,009,Milpa Alta,autoads,Mujeres,14395.0,70776.0,9789.0,0.014112,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,009,Milpa Alta,autoads,Total,28024.0,137927.0,19125.0,0.014091,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,009,Milpa Alta,hablantes3,Hombres,2850.0,63632.0,8851.0,0.004746,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,009,Milpa Alta,hablantes3,Mujeres,2508.0,67111.0,9267.0,0.003922,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,009,Milpa Alta,hablantes3,Total,5358.0,130743.0,18118.0,0.004207,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,009,Milpa Alta,monolingues,Hombres,,2623.0,391.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,009,Milpa Alta,monolingues,Mujeres,12.0,2317.0,351.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,009,Milpa Alta,monolingues,Total,12.0,4940.0,742.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,009,Milpa Alta,todas,Hombres,14701.0,67151.0,9336.0,0.015722,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,009,Milpa Alta,todas,Mujeres,15314.0,70776.0,9789.0,0.014964,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,009,Milpa Alta,todas,Total,30015.0,137927.0,19125.0,0.015111,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,010,Álvaro Obregón,ambas,Hombres,1925.0,355754.0,20892.0,0.000602,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,010,Álvaro Obregón,ambas,Mujeres,3051.0,394228.0,23061.0,0.000839,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,010,Álvaro Obregón,ambas,Total,4976.0,749982.0,43953.0,0.000608,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,010,Álvaro Obregón,autoads,Hombres,33756.0,355754.0,20892.0,0.006186,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,010,Álvaro Obregón,autoads,Mujeres,35577.0,394228.0,23061.0,0.00552,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,010,Álvaro Obregón,autoads,Total,69333.0,749982.0,43953.0,0.00567,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,010,Álvaro Obregón,hablantes3,Hombres,3295.0,340293.0,19842.0,0.000828,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,010,Álvaro Obregón,hablantes3,Mujeres,4959.0,378535.0,22016.0,0.001019,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,010,Álvaro Obregón,hablantes3,Total,8254.0,718828.0,41858.0,0.000769,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,010,Álvaro Obregón,monolingues,Hombres,2.0,3011.0,215.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,010,Álvaro Obregón,monolingues,Mujeres,4.0,4366.0,275.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,010,Álvaro Obregón,monolingues,Total,6.0,7377.0,490.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,010,Álvaro Obregón,todas,Hombres,35126.0,355754.0,20892.0,0.006352,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,010,Álvaro Obregón,todas,Mujeres,37485.0,394228.0,23061.0,0.005565,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,010,Álvaro Obregón,todas,Total,72611.0,749982.0,43953.0,0.005756,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,011,Tláhuac,ambas,Hombres,1646.0,172825.0,10071.0,0.001079,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,011,Tláhuac,ambas,Mujeres,1528.0,188768.0,10824.0,0.000761,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,011,Tláhuac,ambas,Total,3174.0,361593.0,20895.0,0.000863,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,011,Tláhuac,autoads,Hombres,25531.0,172825.0,10071.0,0.009438,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,011,Tláhuac,autoads,Mujeres,27379.0,188768.0,10824.0,0.01023,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,011,Tláhuac,autoads,Total,52910.0,361593.0,20895.0,0.010001,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,011,Tláhuac,hablantes3,Hombres,2556.0,164738.0,9567.0,0.001698,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,011,Tláhuac,hablantes3,Mujeres,2260.0,181763.0,10390.0,0.001034,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,011,Tláhuac,hablantes3,Total,4816.0,346501.0,19957.0,0.001359,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,011,Tláhuac,monolingues,Hombres,,2378.0,171.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,011,Tláhuac,monolingues,Mujeres,,2189.0,167.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,011,Tláhuac,monolingues,Total,,4567.0,338.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,011,Tláhuac,todas,Hombres,26441.0,172825.0,10071.0,0.009802,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,011,Tláhuac,todas,Mujeres,28111.0,188768.0,10824.0,0.010306,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,011,Tláhuac,todas,Total,54552.0,361593.0,20895.0,0.010405,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,012,Tlalpan,ambas,Hombres,3678.0,321125.0,25606.0,0.001025,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,012,Tlalpan,ambas,Mujeres,4231.0,355979.0,28104.0,0.000939,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,012,Tlalpan,ambas,Total,7909.0,677104.0,53710.0,0.001012,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,012,Tlalpan,autoads,Hombres,38457.0,321125.0,25606.0,0.007577,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,012,Tlalpan,autoads,Mujeres,41756.0,355979.0,28104.0,0.007086,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,012,Tlalpan,autoads,Total,80213.0,677104.0,53710.0,0.00732,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,012,Tlalpan,hablantes3,Hombres,5706.0,307584.0,24514.0,0.001302,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,012,Tlalpan,hablantes3,Mujeres,6607.0,342489.0,26957.0,0.00124,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,012,Tlalpan,hablantes3,Total,12313.0,650073.0,51471.0,0.001284,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,012,Tlalpan,monolingues,Hombres,8.0,4729.0,415.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,012,Tlalpan,monolingues,Mujeres,21.0,5536.0,473.0,0.002613,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,012,Tlalpan,monolingues,Total,29.0,10265.0,888.0,0.001356,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,012,Tlalpan,todas,Hombres,40485.0,321125.0,25606.0,0.007486,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,012,Tlalpan,todas,Mujeres,44132.0,355979.0,28104.0,0.007061,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,012,Tlalpan,todas,Total,84617.0,677104.0,53710.0,0.007256,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,013,Xochimilco,ambas,Hombres,3126.0,199513.0,17043.0,0.002115,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,013,Xochimilco,ambas,Mujeres,2993.0,216420.0,17888.0,0.001854,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,013,Xochimilco,ambas,Total,6119.0,415933.0,34931.0,0.001989,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,013,Xochimilco,autoads,Hombres,25052.0,199513.0,17043.0,0.013625,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,013,Xochimilco,autoads,Mujeres,26470.0,216420.0,17888.0,0.015629,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,013,Xochimilco,autoads,Total,51522.0,415933.0,34931.0,0.014383,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,013,Xochimilco,hablantes3,Hombres,4892.0,189662.0,16137.0,0.003165,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,013,Xochimilco,hablantes3,Mujeres,4697.0,207198.0,17066.0,0.002601,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,013,Xochimilco,hablantes3,Total,9589.0,396860.0,33203.0,0.002887,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,013,Xochimilco,monolingues,Hombres,34.0,4476.0,499.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,013,Xochimilco,monolingues,Mujeres,83.0,4352.0,522.0,0.002359,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,013,Xochimilco,monolingues,Total,117.0,8828.0,1021.0,0.001346,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,013,Xochimilco,todas,Hombres,26818.0,199513.0,17043.0,0.013714,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,013,Xochimilco,todas,Mujeres,28174.0,216420.0,17888.0,0.015739,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,013,Xochimilco,todas,Total,54992.0,415933.0,34931.0,0.014478,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,014,Benito Juárez,ambas,Hombres,1141.0,193007.0,9885.0,0.000663,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,014,Benito Juárez,ambas,Mujeres,1648.0,224409.0,11693.0,0.000884,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,014,Benito Juárez,ambas,Total,2789.0,417416.0,21578.0,0.0008,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,014,Benito Juárez,autoads,Hombres,17756.0,193007.0,9885.0,0.011163,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,014,Benito Juárez,autoads,Mujeres,21363.0,224409.0,11693.0,0.010651,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,014,Benito Juárez,autoads,Total,39119.0,417416.0,21578.0,0.01085,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,014,Benito Juárez,hablantes3,Hombres,2140.0,186974.0,9548.0,0.001254,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,014,Benito Juárez,hablantes3,Mujeres,2830.0,219013.0,11405.0,0.001231,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,014,Benito Juárez,hablantes3,Total,4970.0,405987.0,20953.0,0.001245,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población de 3 años y más
2015,alcaldia,014,Benito Juárez,monolingues,Hombres,,1954.0,92.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,014,Benito Juárez,monolingues,Mujeres,,2316.0,114.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,014,Benito Juárez,monolingues,Total,,4270.0,206.0,,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Hablantes de lengua indígena
2015,alcaldia,014,Benito Juárez,todas,Hombres,18755.0,193007.0,9885.0,0.011004,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,014,Benito Juárez,todas,Mujeres,22545.0,224409.0,11693.0,0.010553,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,014,Benito Juárez,todas,Total,41300.0,417416.0,21578.0,0.010712,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,015,Cuauhtémoc,ambas,Hombres,1773.0,253238.0,15615.0,0.000747,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
2015,alcaldia,015,Cuauhtémoc,ambas,Mujeres,2552.0,279315.0,17400.0,0.001182,muestra,"Encuesta Intercensal 2015 (INEGI), microdatos",Población total
