anio,nivel,cve,nombre,lengua,lengua_nombre,familia,sexo,num,den,casos,ee,fuente
2015,entidad,09,Ciudad de México,0604,Ch'ol,maya,Total,198.0,8556160.0,529134,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,entidad,09,Ciudad de México,0606,Tseltal,maya,Total,1808.0,8556160.0,529134,3.008992489097152e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,entidad,09,Ciudad de México,0607,Tsotsil,maya,Total,895.0,8556160.0,529134,1.177478246469123e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,entidad,09,Ciudad de México,0608,Q'anjob'al,maya,Total,3.0,8556160.0,529134,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,entidad,09,Ciudad de México,0612,Chuj,maya,Total,57.0,8556160.0,529134,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,entidad,09,Ciudad de México,0613,Tojolabal,maya,Total,93.0,8556160.0,529134,1.5210322605836667e-06,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,entidad,09,Ciudad de México,0618,Mam,maya,Total,5.0,8556160.0,529134,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,entidad,09,Ciudad de México,0701,Totonaco,totonaco-tepehua,Total,5410.0,8556160.0,529134,7.18570640159516e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,entidad,09,Ciudad de México,0702,Tepehua,totonaco-tepehua,Total,142.0,8556160.0,529134,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,entidad,09,Ciudad de México,0801,Tarasco (purépecha),tarasca,Total,1348.0,8556160.0,529134,2.237524532376191e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,entidad,09,Ciudad de México,0901,Mixe,mixe-zoque,Total,3234.0,8556160.0,529134,2.735601820974018e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,entidad,09,Ciudad de México,0907,Zoque,mixe-zoque,Total,245.0,8556160.0,529134,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,entidad,09,Ciudad de México,1001,Chontal de Oaxaca,chontal de Oaxaca,Total,38.0,8556160.0,529134,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,entidad,09,Ciudad de México,1101,Huave,huave,Total,94.0,8556160.0,529134,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,entidad,09,Ciudad de México,8000,Otras lenguas indígenas de América,,Total,118.0,8556160.0,529134,1.9567857933901244e-06,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,entidad,09,Ciudad de México,9000,No especificado,,Total,7485.0,8556160.0,529134,3.700605441185383e-05,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,entidad,09,Ciudad de México,9010,Chontal insuficientemente especificado,,Total,106.0,8556160.0,529134,2.449756048553831e-06,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,entidad,09,Ciudad de México,9020,Tepehuano insuficientemente especificado,,Total,31.0,8556160.0,529134,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2015,entidad,09,Ciudad de México,9030,Popoluca insuficientemente especificado,,Total,24.0,8556160.0,529134,,"Encuesta Intercensal 2015 (INEGI), microdatos"
2020,alcaldia,014,Benito Juárez,0205,Tarahumara,yuto-nahua,Hombres,29.0,197227.0,6139,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,008,La Magdalena Contreras,0205,Tarahumara,yuto-nahua,Mujeres,18.0,125762.0,9772,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,011,Tláhuac,0207,Yaqui,yuto-nahua,Hombres,24.0,183277.0,10966,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,011,Tláhuac,0207,Yaqui,yuto-nahua,Mujeres,48.0,195418.0,11523,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,010,Álvaro Obregón,0207,Yaqui,yuto-nahua,Hombres,37.0,348012.0,8712,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,010,Álvaro Obregón,0207,Yaqui,yuto-nahua,Mujeres,40.0,385768.0,9635,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,011,Tláhuac,0208,Mayo,yuto-nahua,Hombres,24.0,183277.0,10966,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,015,Cuauhtémoc,0208,Mayo,yuto-nahua,Hombres,40.0,254819.0,6219,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,017,Venustiano Carranza,0211,Náhuatl,yuto-nahua,Hombres,525.0,201562.0,7749,0.00038234890471438036,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,012,Tlalpan,0211,Náhuatl,yuto-nahua,Mujeres,1709.0,351125.0,11902,0.0005664272520137354,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,016,Miguel Hidalgo,0211,Náhuatl,yuto-nahua,Mujeres,1011.0,215303.0,7848,0.0008697941454622039,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,011,Tláhuac,0211,Náhuatl,yuto-nahua,Hombres,944.0,183277.0,10966,0.0004380108108588844,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,006,Iztacalco,0211,Náhuatl,yuto-nahua,Mujeres,583.0,206967.0,9759,0.00039513643715755054,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,012,Tlalpan,0211,Náhuatl,yuto-nahua,Hombres,1910.0,321379.0,11018,0.0007128129043837828,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,017,Venustiano Carranza,0211,Náhuatl,yuto-nahua,Mujeres,739.0,228626.0,8786,0.0005061044286448764,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,009,Milpa Alta,0211,Náhuatl,yuto-nahua,Hombres,1107.0,71264.0,4397,0.002576224516634895,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,014,Benito Juárez,0211,Náhuatl,yuto-nahua,Mujeres,988.0,225016.0,7015,0.0005430502721262993,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,013,Xochimilco,0211,Náhuatl,yuto-nahua,Hombres,2357.0,203347.0,6984,0.0016149811576583028,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,016,Miguel Hidalgo,0211,Náhuatl,yuto-nahua,Hombres,773.0,184623.0,6810,0.0014646546045356738,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,011,Tláhuac,0211,Náhuatl,yuto-nahua,Mujeres,1234.0,195418.0,11523,0.0005064709450557769,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,006,Iztacalco,0211,Náhuatl,yuto-nahua,Hombres,630.0,183858.0,8669,0.0004725445986438465,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,015,Cuauhtémoc,0211,Náhuatl,yuto-nahua,Mujeres,813.0,272135.0,6619,0.000545884055132942,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,004,Cuajimalpa de Morelos,0211,Náhuatl,yuto-nahua,Mujeres,187.0,111046.0,5833,0.00017386759861371678,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,007,Iztapalapa,0211,Náhuatl,yuto-nahua,Hombres,4065.0,847816.0,10397,0.0002815987893171945,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,015,Cuauhtémoc,0211,Náhuatl,yuto-nahua,Hombres,645.0,254819.0,6219,0.00033864558897416327,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,004,Cuajimalpa de Morelos,0211,Náhuatl,yuto-nahua,Hombres,271.0,99202.0,5377,0.0008122976749687329,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,007,Iztapalapa,0211,Náhuatl,yuto-nahua,Mujeres,3132.0,914565.0,11206,0.000401568937973995,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,009,Milpa Alta,0211,Náhuatl,yuto-nahua,Mujeres,895.0,74808.0,4606,0.001294823644094307,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,014,Benito Juárez,0211,Náhuatl,yuto-nahua,Hombres,782.0,197227.0,6139,0.0002965786862530016,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,013,Xochimilco,0211,Náhuatl,yuto-nahua,Mujeres,2193.0,221158.0,7558,0.001154084103257807,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,008,La Magdalena Contreras,0211,Náhuatl,yuto-nahua,Hombres,385.0,113440.0,8900,0.00025341754117466826,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,010,Álvaro Obregón,0211,Náhuatl,yuto-nahua,Hombres,1156.0,348012.0,8712,0.000346495516465676,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,002,Azcapotzalco,0211,Náhuatl,yuto-nahua,Mujeres,650.0,220992.0,8931,0.00028685138764551727,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,003,Coyoacán,0211,Náhuatl,yuto-nahua,Mujeres,896.0,312680.0,8930,0.00038633159102732307,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,005,Gustavo A. Madero,0211,Náhuatl,yuto-nahua,Hombres,2178.0,541718.0,9124,0.0005062397426790096,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,008,La Magdalena Contreras,0211,Náhuatl,yuto-nahua,Mujeres,535.0,125762.0,9772,0.0004663898821209178,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,010,Álvaro Obregón,0211,Náhuatl,yuto-nahua,Mujeres,1701.0,385768.0,9635,0.000538234291221552,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,002,Azcapotzalco,0211,Náhuatl,yuto-nahua,Hombres,511.0,198971.0,8040,0.0003496876356984271,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,003,Coyoacán,0211,Náhuatl,yuto-nahua,Hombres,577.0,282944.0,8066,0.00041159562252113957,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,005,Gustavo A. Madero,0211,Náhuatl,yuto-nahua,Mujeres,2256.0,587756.0,9891,0.0003479161510126818,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,017,Venustiano Carranza,0501,Otomí,oto-mangue,Hombres,362.0,201562.0,7749,0.0006183868724727833,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,012,Tlalpan,0501,Otomí,oto-mangue,Mujeres,253.0,351125.0,11902,0.00015138583256169296,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,016,Miguel Hidalgo,0501,Otomí,oto-mangue,Mujeres,376.0,215303.0,7848,0.0008443794491700346,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,011,Tláhuac,0501,Otomí,oto-mangue,Hombres,505.0,183277.0,10966,0.0006725504024998471,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,006,Iztacalco,0501,Otomí,oto-mangue,Mujeres,123.0,206967.0,9759,2.076126067483607e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,012,Tlalpan,0501,Otomí,oto-mangue,Hombres,497.0,321379.0,11018,0.00014986620944866085,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,017,Venustiano Carranza,0501,Otomí,oto-mangue,Mujeres,487.0,228626.0,8786,0.0006991347728985796,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,009,Milpa Alta,0501,Otomí,oto-mangue,Hombres,180.0,71264.0,4397,0.00013850898084972178,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,014,Benito Juárez,0501,Otomí,oto-mangue,Mujeres,308.0,225016.0,7015,0.00012073909015999457,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,013,Xochimilco,0501,Otomí,oto-mangue,Hombres,751.0,203347.0,6984,0.0005050467710746916,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,016,Miguel Hidalgo,0501,Otomí,oto-mangue,Hombres,305.0,184623.0,6810,0.0006317880860446712,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,011,Tláhuac,0501,Otomí,oto-mangue,Mujeres,627.0,195418.0,11523,0.0008257511500048213,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,006,Iztacalco,0501,Otomí,oto-mangue,Hombres,61.0,183858.0,8669,0.00011760725760339611,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,015,Cuauhtémoc,0501,Otomí,oto-mangue,Mujeres,2942.0,272135.0,6619,0.007891125303068168,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,004,Cuajimalpa de Morelos,0501,Otomí,oto-mangue,Mujeres,285.0,111046.0,5833,0.0008186154751152256,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,007,Iztapalapa,0501,Otomí,oto-mangue,Hombres,1074.0,847816.0,10397,9.71845911898708e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,015,Cuauhtémoc,0501,Otomí,oto-mangue,Hombres,2531.0,254819.0,6219,0.007767217661747793,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,004,Cuajimalpa de Morelos,0501,Otomí,oto-mangue,Hombres,46.0,99202.0,5377,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,007,Iztapalapa,0501,Otomí,oto-mangue,Mujeres,737.0,914565.0,11206,0.00010080311785704512,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,009,Milpa Alta,0501,Otomí,oto-mangue,Mujeres,248.0,74808.0,4606,0.0009285724418664473,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,014,Benito Juárez,0501,Otomí,oto-mangue,Hombres,95.0,197227.0,6139,2.140741776476486e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,013,Xochimilco,0501,Otomí,oto-mangue,Mujeres,917.0,221158.0,7558,0.0007378162788130322,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,008,La Magdalena Contreras,0501,Otomí,oto-mangue,Hombres,76.0,113440.0,8900,7.2129203697035435e-06,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,010,Álvaro Obregón,0501,Otomí,oto-mangue,Hombres,476.0,348012.0,8712,6.678558279571026e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,002,Azcapotzalco,0501,Otomí,oto-mangue,Mujeres,220.0,220992.0,8931,0.00010704108102490397,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,003,Coyoacán,0501,Otomí,oto-mangue,Mujeres,221.0,312680.0,8930,3.6641453368954903e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,005,Gustavo A. Madero,0501,Otomí,oto-mangue,Hombres,838.0,541718.0,9124,5.185681586255548e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,008,La Magdalena Contreras,0501,Otomí,oto-mangue,Mujeres,128.0,125762.0,9772,8.214175579635094e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,010,Álvaro Obregón,0501,Otomí,oto-mangue,Mujeres,627.0,385768.0,9635,0.00019300941297954342,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,002,Azcapotzalco,0501,Otomí,oto-mangue,Hombres,170.0,198971.0,8040,0.00011797070416060146,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,003,Coyoacán,0501,Otomí,oto-mangue,Hombres,46.0,282944.0,8066,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,005,Gustavo A. Madero,0501,Otomí,oto-mangue,Mujeres,865.0,587756.0,9891,0.0001017316636459675,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,017,Venustiano Carranza,0502,Mazahua,oto-mangue,Hombres,340.0,201562.0,7749,0.0008836343278237174,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,012,Tlalpan,0502,Mazahua,oto-mangue,Mujeres,286.0,351125.0,11902,5.728467007028921e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,016,Miguel Hidalgo,0502,Mazahua,oto-mangue,Mujeres,615.0,215303.0,7848,0.0009618001599680976,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,011,Tláhuac,0502,Mazahua,oto-mangue,Hombres,172.0,183277.0,10966,0.00019484519903821876,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,006,Iztacalco,0502,Mazahua,oto-mangue,Mujeres,221.0,206967.0,9759,0.00010102556194536653,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,012,Tlalpan,0502,Mazahua,oto-mangue,Hombres,133.0,321379.0,11018,0.00015210740076863216,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,017,Venustiano Carranza,0502,Mazahua,oto-mangue,Mujeres,388.0,228626.0,8786,0.00045170237281746733,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,009,Milpa Alta,0502,Mazahua,oto-mangue,Hombres,153.0,71264.0,4397,6.032027562496661e-06,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,014,Benito Juárez,0502,Mazahua,oto-mangue,Mujeres,162.0,225016.0,7015,5.0910410665370666e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,013,Xochimilco,0502,Mazahua,oto-mangue,Hombres,111.0,203347.0,6984,0.00014216217748661567,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,016,Miguel Hidalgo,0502,Mazahua,oto-mangue,Hombres,304.0,184623.0,6810,0.0008714243527642116,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,011,Tláhuac,0502,Mazahua,oto-mangue,Mujeres,136.0,195418.0,11523,5.714638997886149e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,006,Iztacalco,0502,Mazahua,oto-mangue,Hombres,64.0,183858.0,8669,8.936377574238014e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,015,Cuauhtémoc,0502,Mazahua,oto-mangue,Mujeres,904.0,272135.0,6619,0.0008090884405954084,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,004,Cuajimalpa de Morelos,0502,Mazahua,oto-mangue,Mujeres,199.0,111046.0,5833,0.0003125981070236307,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,007,Iztapalapa,0502,Mazahua,oto-mangue,Hombres,1070.0,847816.0,10397,0.00013631122262337906,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,015,Cuauhtémoc,0502,Mazahua,oto-mangue,Hombres,1132.0,254819.0,6219,0.0012555083591658388,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,004,Cuajimalpa de Morelos,0502,Mazahua,oto-mangue,Hombres,38.0,99202.0,5377,7.686385236284783e-06,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,007,Iztapalapa,0502,Mazahua,oto-mangue,Mujeres,1070.0,914565.0,11206,0.00013391194051303514,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,009,Milpa Alta,0502,Mazahua,oto-mangue,Mujeres,107.0,74808.0,4606,0.00016671093547583626,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,014,Benito Juárez,0502,Mazahua,oto-mangue,Hombres,194.0,197227.0,6139,0.0003653281606217946,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,013,Xochimilco,0502,Mazahua,oto-mangue,Mujeres,62.0,221158.0,7558,1.0334841588089365e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,008,La Magdalena Contreras,0502,Mazahua,oto-mangue,Hombres,59.0,113440.0,8900,4.2644083976515575e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,010,Álvaro Obregón,0502,Mazahua,oto-mangue,Hombres,343.0,348012.0,8712,0.0001237444280402488,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,002,Azcapotzalco,0502,Mazahua,oto-mangue,Mujeres,72.0,220992.0,8931,3.939412124835586e-06,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,003,Coyoacán,0502,Mazahua,oto-mangue,Mujeres,333.0,312680.0,8930,0.00020125438800394865,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,005,Gustavo A. Madero,0502,Mazahua,oto-mangue,Hombres,540.0,541718.0,9124,0.00016284442403480368,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,008,La Magdalena Contreras,0502,Mazahua,oto-mangue,Mujeres,74.0,125762.0,9772,0.0001521736363325405,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,010,Álvaro Obregón,0502,Mazahua,oto-mangue,Mujeres,506.0,385768.0,9635,0.0001286119075141401,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,002,Azcapotzalco,0502,Mazahua,oto-mangue,Hombres,127.0,198971.0,8040,4.5708799893064305e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,003,Coyoacán,0502,Mazahua,oto-mangue,Hombres,97.0,282944.0,8066,3.7589777918162936e-06,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,005,Gustavo A. Madero,0502,Mazahua,oto-mangue,Mujeres,669.0,587756.0,9891,0.000291189881286265,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,016,Miguel Hidalgo,0503,Matlatzinca,oto-mangue,Mujeres,23.0,215303.0,7848,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,011,Tláhuac,0503,Matlatzinca,oto-mangue,Hombres,22.0,183277.0,10966,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,013,Xochimilco,0503,Matlatzinca,oto-mangue,Hombres,31.0,203347.0,6984,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,011,Tláhuac,0503,Matlatzinca,oto-mangue,Mujeres,27.0,195418.0,11523,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,013,Xochimilco,0503,Matlatzinca,oto-mangue,Mujeres,31.0,221158.0,7558,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,002,Azcapotzalco,0503,Matlatzinca,oto-mangue,Mujeres,26.0,220992.0,8931,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,017,Venustiano Carranza,0507,Chinanteco,oto-mangue,Hombres,108.0,201562.0,7749,0.00013443699631537513,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,012,Tlalpan,0507,Chinanteco,oto-mangue,Mujeres,36.0,351125.0,11902,7.591932588152649e-09,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,016,Miguel Hidalgo,0507,Chinanteco,oto-mangue,Mujeres,38.0,215303.0,7848,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,011,Tláhuac,0507,Chinanteco,oto-mangue,Hombres,264.0,183277.0,10966,0.0002769671338323715,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,006,Iztacalco,0507,Chinanteco,oto-mangue,Mujeres,20.0,206967.0,9759,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,012,Tlalpan,0507,Chinanteco,oto-mangue,Hombres,57.0,321379.0,11018,3.7420498050778595e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,017,Venustiano Carranza,0507,Chinanteco,oto-mangue,Mujeres,265.0,228626.0,8786,0.00040604044712493065,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,009,Milpa Alta,0507,Chinanteco,oto-mangue,Hombres,11.0,71264.0,4397,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,014,Benito Juárez,0507,Chinanteco,oto-mangue,Mujeres,29.0,225016.0,7015,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,013,Xochimilco,0507,Chinanteco,oto-mangue,Hombres,124.0,203347.0,6984,9.625548526416902e-06,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,011,Tláhuac,0507,Chinanteco,oto-mangue,Mujeres,269.0,195418.0,11523,0.00027309853958230125,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,006,Iztacalco,0507,Chinanteco,oto-mangue,Hombres,20.0,183858.0,8669,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,015,Cuauhtémoc,0507,Chinanteco,oto-mangue,Mujeres,137.0,272135.0,6619,3.5376908744262404e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,004,Cuajimalpa de Morelos,0507,Chinanteco,oto-mangue,Mujeres,75.0,111046.0,5833,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,007,Iztapalapa,0507,Chinanteco,oto-mangue,Hombres,724.0,847816.0,10397,0.00018710092485950587,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,004,Cuajimalpa de Morelos,0507,Chinanteco,oto-mangue,Hombres,161.0,99202.0,5377,1.6307224858124817e-06,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,007,Iztapalapa,0507,Chinanteco,oto-mangue,Mujeres,329.0,914565.0,11206,9.583168758326496e-06,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,009,Milpa Alta,0507,Chinanteco,oto-mangue,Mujeres,78.0,74808.0,4606,4.516849120789892e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
