anio,lengua,lengua_nombre,tipo,ent,ent_nombre,mun,num,casos
2010,0211,Náhuatl,residencia5,013,Hidalgo,048,58.0,4
2010,0211,Náhuatl,residencia5,021,Puebla,172,57.0,5
2010,0211,Náhuatl,residencia5,030,Veracruz,047,57.0,1
2010,0211,Náhuatl,residencia5,030,Veracruz,104,56.0,2
2010,0211,Náhuatl,residencia5,021,Puebla,208,56.0,3
2010,0211,Náhuatl,residencia5,021,Puebla,999,54.0,5
2010,0211,Náhuatl,residencia5,015,México,106,52.0,3
2010,0211,Náhuatl,residencia5,021,Puebla,100,51.0,4
2010,0211,Náhuatl,residencia5,020,Oaxaca,184,51.0,1
2010,0211,Náhuatl,residencia5,021,Puebla,183,50.0,3
2010,0211,Náhuatl,residencia5,021,Puebla,039,49.0,2
2010,0211,Náhuatl,residencia5,015,México,099,47.0,3
2010,0211,Náhuatl,residencia5,020,Oaxaca,277,45.0,1
2010,0211,Náhuatl,residencia5,005,Coahuila,030,44.0,1
2010,0211,Náhuatl,residencia5,021,Puebla,078,42.0,2
2010,0211,Náhuatl,residencia5,015,México,058,42.0,3
2010,0211,Náhuatl,residencia5,024,San Luis Potosí,054,41.0,2
2010,0211,Náhuatl,residencia5,015,México,033,38.0,4
2010,0211,Náhuatl,residencia5,014,Jalisco,039,38.0,2
2010,0211,Náhuatl,residencia5,010,Durango,005,38.0,1
2010,0211,Náhuatl,residencia5,016,Michoacán,999,37.0,1
2010,0211,Náhuatl,residencia5,021,Puebla,156,36.0,2
2010,0211,Náhuatl,residencia5,021,Puebla,167,34.0,2
2010,0211,Náhuatl,residencia5,013,Hidalgo,011,33.0,1
2010,0211,Náhuatl,residencia5,015,México,081,32.0,1
2010,0211,Náhuatl,residencia5,019,Nuevo León,039,31.0,1
2010,0211,Náhuatl,residencia5,021,Puebla,010,31.0,3
2010,0211,Náhuatl,residencia5,030,Veracruz,160,31.0,1
2010,0211,Náhuatl,residencia5,021,Puebla,043,31.0,1
2010,0211,Náhuatl,residencia5,015,México,039,31.0,1
2010,0211,Náhuatl,residencia5,021,Puebla,075,30.0,3
2010,0211,Náhuatl,residencia5,021,Puebla,044,29.0,1
2010,0211,Náhuatl,residencia5,021,Puebla,036,28.0,1
2010,0211,Náhuatl,residencia5,021,Puebla,110,27.0,1
2010,0211,Náhuatl,residencia5,020,Oaxaca,304,26.0,1
2010,0211,Náhuatl,residencia5,030,Veracruz,143,25.0,1
2010,0211,Náhuatl,residencia5,015,México,104,25.0,2
2010,0211,Náhuatl,residencia5,012,Guerrero,075,25.0,1
2010,0211,Náhuatl,residencia5,015,México,020,24.0,2
2010,0211,Náhuatl,residencia5,021,Puebla,140,23.0,1
2010,0211,Náhuatl,residencia5,021,Puebla,053,23.0,1
2010,0211,Náhuatl,residencia5,017,Morelos,007,23.0,2
2010,0211,Náhuatl,residencia5,013,Hidalgo,033,22.0,5
2010,0211,Náhuatl,residencia5,020,Oaxaca,490,22.0,1
2010,0211,Náhuatl,residencia5,021,Puebla,186,22.0,3
2010,0211,Náhuatl,residencia5,021,Puebla,197,21.0,1
2010,0211,Náhuatl,residencia5,015,México,999,20.0,2
2010,0211,Náhuatl,residencia5,012,Guerrero,999,18.0,3
2010,0211,Náhuatl,residencia5,015,México,031,17.0,1
2010,0211,Náhuatl,residencia5,021,Puebla,058,16.0,1
2010,0211,Náhuatl,residencia5,015,México,035,16.0,1
2010,0211,Náhuatl,residencia5,015,México,013,16.0,1
2010,0211,Náhuatl,residencia5,021,Puebla,003,16.0,2
2010,0211,Náhuatl,residencia5,013,Hidalgo,027,14.0,1
2010,0211,Náhuatl,residencia5,021,Puebla,049,14.0,2
2010,0211,Náhuatl,residencia5,013,Hidalgo,030,14.0,1
2010,0211,Náhuatl,residencia5,013,Hidalgo,002,14.0,1
2010,0211,Náhuatl,residencia5,013,Hidalgo,062,12.0,1
2010,0211,Náhuatl,residencia5,012,Guerrero,029,10.0,1
2010,0211,Náhuatl,residencia5,021,Puebla,174,10.0,1
2010,0211,Náhuatl,residencia5,011,Guanajuato,017,10.0,1
2010,0211,Náhuatl,residencia5,015,México,025,9.0,1
2010,0211,Náhuatl,residencia5,021,Puebla,017,9.0,2
2010,0211,Náhuatl,residencia5,021,Puebla,083,9.0,3
2010,0211,Náhuatl,residencia5,021,Puebla,013,8.0,2
2010,0211,Náhuatl,residencia5,020,Oaxaca,278,8.0,1
2010,0211,Náhuatl,residencia5,017,Morelos,008,8.0,1
2010,0211,Náhuatl,residencia5,020,Oaxaca,545,7.0,1
2010,0211,Náhuatl,residencia5,013,Hidalgo,018,6.0,1
2010,0211,Náhuatl,residencia5,012,Guerrero,045,6.0,1
2010,0211,Náhuatl,residencia5,030,Veracruz,175,6.0,1
2010,0211,Náhuatl,residencia5,021,Puebla,006,5.0,1
2010,0211,Náhuatl,residencia5,003,Baja California Sur,008,5.0,1
2010,0211,Náhuatl,residencia5,021,Puebla,184,5.0,1
2010,0211,Náhuatl,residencia5,015,México,037,4.0,1
2010,0211,Náhuatl,residencia5,006,Colima,002,3.0,1
2010,0211,Náhuatl,residencia5,021,Puebla,211,3.0,1
2010,0211,Náhuatl,residencia5,021,Puebla,164,3.0,1
2010,0211,Náhuatl,residencia5,021,Puebla,050,2.0,1
2010,0211,Náhuatl,residencia5,030,Veracruz,027,2.0,1
2010,0211,Náhuatl,residencia5,021,Puebla,086,2.0,1
2010,0211,Náhuatl,residencia5,030,Veracruz,212,2.0,1
2010,0211,Náhuatl,residencia5,030,Veracruz,076,1.0,1
2010,0211,Náhuatl,residencia5,013,Hidalgo,019,1.0,1
2010,0211,Náhuatl,residencia5,008,Chihuahua,008,1.0,1
2010,0211,Náhuatl,residencia5,030,Veracruz,118,1.0,1
2010,0501,Otomí,residencia5,015,México,106,155.0,8
2010,0501,Otomí,residencia5,003,Baja California Sur,003,153.0,1
2010,0501,Otomí,residencia5,027,Tabasco,006,153.0,1
2010,0501,Otomí,residencia5,022,Querétaro,001,137.0,7
2010,0501,Otomí,residencia5,013,Hidalgo,015,125.0,2
2010,0501,Otomí,residencia5,022,Querétaro,016,62.0,1
2010,0501,Otomí,residencia5,015,México,001,57.0,5
2010,0501,Otomí,residencia5,013,Hidalgo,033,52.0,2
2010,0501,Otomí,residencia5,013,Hidalgo,058,49.0,2
2010,0501,Otomí,residencia5,013,Hidalgo,055,43.0,1
2010,0501,Otomí,residencia5,015,México,056,34.0,4
2010,0501,Otomí,residencia5,015,México,057,33.0,2
2010,0501,Otomí,residencia5,022,Querétaro,999,27.0,1
2010,0501,Otomí,residencia5,015,México,070,25.0,1
2010,0501,Otomí,residencia5,015,México,020,22.0,1
2010,0501,Otomí,residencia5,013,Hidalgo,043,18.0,3
2010,0501,Otomí,residencia5,013,Hidalgo,999,18.0,1
2010,0501,Otomí,residencia5,030,Veracruz,032,17.0,1
2010,0501,Otomí,residencia5,022,Querétaro,014,16.0,1
2010,0501,Otomí,residencia5,015,México,042,16.0,1
2010,0501,Otomí,residencia5,013,Hidalgo,008,14.0,1
2010,0501,Otomí,residencia5,015,México,005,13.0,1
2010,0501,Otomí,residencia5,015,México,037,13.0,2
2010,0501,Otomí,residencia5,013,Hidalgo,084,13.0,2
2010,0501,Otomí,residencia5,013,Hidalgo,030,11.0,1
2010,0501,Otomí,residencia5,025,Sinaloa,006,6.0,1
2010,0501,Otomí,residencia5,015,México,060,6.0,1
2010,0501,Otomí,residencia5,013,Hidalgo,048,6.0,2
2010,0501,Otomí,residencia5,015,México,121,6.0,1
2010,0501,Otomí,residencia5,007,Chiapas,101,2.0,1
2010,0501,Otomí,residencia5,015,México,007,2.0,1
2010,0501,Otomí,residencia5,015,México,058,2.0,1
2010,0501,Otomí,residencia5,030,Veracruz,193,2.0,1
2010,0501,Otomí,residencia5,015,México,087,2.0,1
2010,0501,Otomí,residencia5,020,Oaxaca,999,2.0,1
2010,0501,Otomí,residencia5,015,México,122,1.0,1
2010,0501,Otomí,residencia5,022,Querétaro,007,1.0,1
2010,0502,Mazahua,residencia5,015,México,106,214.0,7
2010,0502,Mazahua,residencia5,016,Michoacán,112,181.0,8
2010,0502,Mazahua,residencia5,016,Michoacán,999,144.0,4
2010,0502,Mazahua,residencia5,015,México,074,95.0,12
2010,0502,Mazahua,residencia5,015,México,042,73.0,6
2010,0502,Mazahua,residencia5,015,México,999,68.0,9
2010,0502,Mazahua,residencia5,015,México,114,39.0,1
2010,0502,Mazahua,residencia5,015,México,048,39.0,1
2010,0502,Mazahua,residencia5,016,Michoacán,110,38.0,1
2010,0502,Mazahua,residencia5,015,México,014,36.0,3
2010,0502,Mazahua,residencia5,015,México,032,36.0,3
2010,0502,Mazahua,residencia5,016,Michoacán,093,32.0,1
2010,0502,Mazahua,residencia5,020,Oaxaca,529,32.0,1
2010,0502,Mazahua,residencia5,008,Chihuahua,037,29.0,1
2010,0502,Mazahua,residencia5,015,México,113,26.0,2
2010,0502,Mazahua,residencia5,015,México,124,25.0,2
2010,0502,Mazahua,residencia5,015,México,111,20.0,1
2010,0502,Mazahua,residencia5,015,México,025,19.0,1
2010,0502,Mazahua,residencia5,015,México,104,11.0,1
2010,0502,Mazahua,residencia5,016,Michoacán,017,8.0,1
2010,0502,Mazahua,residencia5,019,Nuevo León,039,4.0,1
2010,0502,Mazahua,residencia5,021,Puebla,207,2.0,1
2010,0502,Mazahua,residencia5,015,México,039,2.0,1
2010,0502,Mazahua,residencia5,023,Quintana Roo,005,1.0,1
2010,0502,Mazahua,residencia5,015,México,037,1.0,1
2010,0507,Chinanteco,residencia5,020,Oaxaca,067,349.0,9
2010,0507,Chinanteco,residencia5,020,Oaxaca,205,235.0,9
2010,0507,Chinanteco,residencia5,020,Oaxaca,166,168.0,3
2010,0507,Chinanteco,residencia5,020,Oaxaca,232,67.0,4
2010,0507,Chinanteco,residencia5,030,Veracruz,130,63.0,3
2010,0507,Chinanteco,residencia5,030,Veracruz,193,54.0,2
2010,0507,Chinanteco,residencia5,020,Oaxaca,468,52.0,3
2010,0507,Chinanteco,residencia5,020,Oaxaca,334,40.0,1
2010,0507,Chinanteco,residencia5,030,Veracruz,174,12.0,3
2010,0507,Chinanteco,residencia5,020,Oaxaca,326,12.0,1
2010,0507,Chinanteco,residencia5,020,Oaxaca,184,12.0,4
2010,0507,Chinanteco,residencia5,029,Tlaxcala,013,11.0,1
2010,0507,Chinanteco,residencia5,020,Oaxaca,999,11.0,1
2010,0507,Chinanteco,residencia5,015,México,025,8.0,1
2010,0507,Chinanteco,residencia5,030,Veracruz,212,4.0,1
2010,0508,Tlapaneco,residencia5,012,Guerrero,041,57.0,4
2010,0508,Tlapaneco,residencia5,012,Guerrero,999,54.0,2
2010,0508,Tlapaneco,residencia5,012,Guerrero,058,37.0,1
2010,0508,Tlapaneco,residencia5,012,Guerrero,035,30.0,2
2010,0508,Tlapaneco,residencia5,012,Guerrero,063,22.0,1
2010,0508,Tlapaneco,residencia5,012,Guerrero,003,21.0,1
2010,0508,Tlapaneco,residencia5,015,México,033,20.0,1
2010,0508,Tlapaneco,residencia5,015,México,057,11.0,1
2010,0508,Tlapaneco,residencia5,012,Guerrero,033,6.0,1
2010,0508,Tlapaneco,residencia5,012,Guerrero,029,1.0,1
2010,0509,Mazateco,residencia5,020,Oaxaca,134,550.0,8
2010,0509,Mazateco,residencia5,020,Oaxaca,041,488.0,24
2010,0509,Mazateco,residencia5,020,Oaxaca,067,339.0,13
2010,0509,Mazateco,residencia5,020,Oaxaca,177,322.0,7
2010,0509,Mazateco,residencia5,020,Oaxaca,171,168.0,7
2010,0509,Mazateco,residencia5,020,Oaxaca,012,54.0,3
2010,0509,Mazateco,residencia5,015,México,057,52.0,3
2010,0509,Mazateco,residencia5,020,Oaxaca,066,42.0,1
2010,0509,Mazateco,residencia5,020,Oaxaca,546,36.0,1
2010,0509,Mazateco,residencia5,015,México,025,36.0,1
2010,0509,Mazateco,residencia5,015,México,104,34.0,2
2010,0509,Mazateco,residencia5,020,Oaxaca,487,33.0,1
2010,0509,Mazateco,residencia5,020,Oaxaca,545,32.0,2
2010,0509,Mazateco,residencia5,020,Oaxaca,270,31.0,1
2010,0509,Mazateco,residencia5,020,Oaxaca,184,31.0,2
2010,0509,Mazateco,residencia5,020,Oaxaca,282,31.0,1
2010,0509,Mazateco,residencia5,015,México,031,31.0,1
2010,0509,Mazateco,residencia5,020,Oaxaca,406,30.0,4
2010,0509,Mazateco,residencia5,020,Oaxaca,309,26.0,2
2010,0509,Mazateco,residencia5,020,Oaxaca,278,24.0,1
2010,0509,Mazateco,residencia5,020,Oaxaca,306,22.0,1
2010,0509,Mazateco,residencia5,020,Oaxaca,999,22.0,2
2010,0509,Mazateco,residencia5,020,Oaxaca,059,18.0,2
2010,0509,Mazateco,residencia5,020,Oaxaca,029,16.0,1
2010,0509,Mazateco,residencia5,020,Oaxaca,207,16.0,2
2010,0509,Mazateco,residencia5,015,México,033,15.0,2
2010,0509,Mazateco,residencia5,015,México,122,15.0,1
2010,0509,Mazateco,residencia5,015,México,058,11.0,1
2010,0509,Mazateco,residencia5,020,Oaxaca,116,8.0,1
2010,0509,Mazateco,residencia5,027,Tabasco,004,7.0,1
2010,0509,Mazateco,residencia5,020,Oaxaca,005,7.0,1
2010,0509,Mazateco,residencia5,020,Oaxaca,014,7.0,1
2010,0509,Mazateco,residencia5,020,Oaxaca,334,7.0,1
2010,0509,Mazateco,residencia5,020,Oaxaca,068,6.0,3
2010,0509,Mazateco,residencia5,021,Puebla,114,4.0,1
2010,0509,Mazateco,residencia5,023,Quintana Roo,005,4.0,1
2010,0509,Mazateco,residencia5,020,Oaxaca,557,2.0,1
2010,0511,Chocholteco,residencia5,021,Puebla,177,20.0,1
2010,0512,Popoloca,residencia5,021,Puebla,177,20.0,1
2010,0512,Popoloca,residencia5,021,Puebla,156,17.0,1
2010,0513,Zapoteco,residencia5,020,Oaxaca,043,192.0,5
2010,0513,Zapoteco,residencia5,020,Oaxaca,014,118.0,1
2010,0513,Zapoteco,residencia5,020,Oaxaca,067,61.0,4
2010,0513,Zapoteco,residencia5,013,Hidalgo,048,44.0,1
2010,0513,Zapoteco,residencia5,020,Oaxaca,999,42.0,3
2010,0513,Zapoteco,residencia5,004,Campeche,999,42.0,1
2010,0513,Zapoteco,residencia5,020,Oaxaca,122,38.0,2
2010,0513,Zapoteco,residencia5,020,Oaxaca,042,37.0,1
2010,0513,Zapoteco,residencia5,021,Puebla,119,26.0,1
2010,0513,Zapoteco,residencia5,030,Veracruz,212,25.0,2
2010,0513,Zapoteco,residencia5,030,Veracruz,108,25.0,1
2010,0513,Zapoteco,residencia5,019,Nuevo León,039,22.0,1
2010,0513,Zapoteco,residencia5,015,México,106,21.0,1
2010,0513,Zapoteco,residencia5,020,Oaxaca,059,20.0,4
2010,0513,Zapoteco,residencia5,020,Oaxaca,365,20.0,1
2010,0513,Zapoteco,residencia5,022,Querétaro,014,19.0,1
2010,0513,Zapoteco,residencia5,020,Oaxaca,551,17.0,1
2010,0513,Zapoteco,residencia5,029,Tlaxcala,033,12.0,1
2010,0513,Zapoteco,residencia5,020,Oaxaca,232,11.0,1
2010,0513,Zapoteco,residencia5,020,Oaxaca,515,10.0,1
2010,0513,Zapoteco,residencia5,030,Veracruz,173,9.0,3
2010,0513,Zapoteco,residencia5,017,Morelos,007,6.0,1
2010,0513,Zapoteco,residencia5,020,Oaxaca,200,6.0,1
2010,0513,Zapoteco,residencia5,020,Oaxaca,502,6.0,2
2010,0513,Zapoteco,residencia5,021,Puebla,114,5.0,1
2010,0513,Zapoteco,residencia5,020,Oaxaca,270,5.0,1
2010,0513,Zapoteco,residencia5,020,Oaxaca,495,5.0,1
2010,0513,Zapoteco,residencia5,020,Oaxaca,005,2.0,1
2010,0513,Zapoteco,residencia5,015,México,121,2.0,1
2010,0513,Zapoteco,residencia5,020,Oaxaca,039,1.0,1
2010,0515,Amuzgo,residencia5,012,Guerrero,046,105.0,3
2010,0515,Amuzgo,residencia5,012,Guerrero,071,5.0,1
2010,0516,Mixteco,residencia5,020,Oaxaca,067,250.0,10
2010,0516,Mixteco,residencia5,015,México,104,165.0,3
2010,0516,Mixteco,residencia5,020,Oaxaca,242,148.0,4
2010,0516,Mixteco,residencia5,020,Oaxaca,467,125.0,5
2010,0516,Mixteco,residencia5,020,Oaxaca,184,110.0,4
2010,0516,Mixteco,residencia5,020,Oaxaca,046,104.0,4
2010,0516,Mixteco,residencia5,020,Oaxaca,999,94.0,6
2010,0516,Mixteco,residencia5,020,Oaxaca,446,76.0,4
2010,0516,Mixteco,residencia5,020,Oaxaca,482,63.0,3
2010,0516,Mixteco,residencia5,020,Oaxaca,006,60.0,2
2010,0516,Mixteco,residencia5,020,Oaxaca,306,60.0,2
2010,0516,Mixteco,residencia5,020,Oaxaca,397,45.0,2
2010,0516,Mixteco,residencia5,015,México,025,39.0,2
2010,0516,Mixteco,residencia5,015,México,999,39.0,1
2010,0516,Mixteco,residencia5,020,Oaxaca,278,37.0,2
2010,0516,Mixteco,residencia5,020,Oaxaca,529,32.0,1
2010,0516,Mixteco,residencia5,020,Oaxaca,406,31.0,1
2010,0516,Mixteco,residencia5,020,Oaxaca,270,31.0,1
2010,0516,Mixteco,residencia5,020,Oaxaca,039,29.0,1
2010,0516,Mixteco,residencia5,020,Oaxaca,098,29.0,1
2010,0516,Mixteco,residencia5,020,Oaxaca,312,28.0,1
2010,0516,Mixteco,residencia5,015,México,026,26.0,1
2010,0516,Mixteco,residencia5,020,Oaxaca,271,26.0,1
2010,0516,Mixteco,residencia5,028,Tamaulipas,027,25.0,1
2010,0516,Mixteco,residencia5,020,Oaxaca,353,21.0,1
2010,0516,Mixteco,residencia5,020,Oaxaca,253,21.0,1
2010,0516,Mixteco,residencia5,020,Oaxaca,364,21.0,1
2010,0516,Mixteco,residencia5,020,Oaxaca,198,20.0,2
2010,0516,Mixteco,residencia5,020,Oaxaca,320,18.0,1
2010,0516,Mixteco,residencia5,015,México,122,17.0,1
2010,0516,Mixteco,residencia5,021,Puebla,156,17.0,1
2010,0516,Mixteco,residencia5,008,Chihuahua,037,14.0,1
2010,0516,Mixteco,residencia5,020,Oaxaca,221,14.0,1
2010,0516,Mixteco,residencia5,020,Oaxaca,269,14.0,1
2010,0516,Mixteco,residencia5,020,Oaxaca,537,13.0,1
2010,0516,Mixteco,residencia5,020,Oaxaca,024,11.0,1
2010,0516,Mixteco,residencia5,015,México,106,10.0,1
2010,0516,Mixteco,residencia5,020,Oaxaca,116,9.0,1
2010,0516,Mixteco,residencia5,015,México,031,7.0,1
2010,0516,Mixteco,residencia5,026,Sonora,030,7.0,1
2010,0516,Mixteco,residencia5,020,Oaxaca,195,6.0,1
2010,0516,Mixteco,residencia5,020,Oaxaca,511,6.0,1
2010,0516,Mixteco,residencia5,020,Oaxaca,133,6.0,1
2010,0516,Mixteco,residencia5,020,Oaxaca,070,5.0,1
2010,0516,Mixteco,residencia5,020,Oaxaca,043,5.0,1
2010,0516,Mixteco,residencia5,030,Veracruz,086,2.0,1
2010,0516,Mixteco,residencia5,020,Oaxaca,217,2.0,1
2010,0516,Mixteco,residencia5,020,Oaxaca,465,1.0,1
2010,0516,Mixteco,residencia5,020,Oaxaca,451,1.0,1
2010,0516,Mixteco,residencia5,020,Oaxaca,005,1.0,1
2010,0518,Triqui,residencia5,020,Oaxaca,107,46.0,2
2010,0518,Triqui,residencia5,020,Oaxaca,073,11.0,2
2010,0601,Huasteco,residencia5,019,Nuevo León,039,28.0,1
2010,0601,Huasteco,residencia5,024,San Luis Potosí,037,17.0,1
2010,0602,Maya,residencia5,004,Campeche,009,48.0,2
2010,0602,Maya,residencia5,007,Chiapas,999,32.0,1
2010,0602,Maya,residencia5,031,Yucatán,050,28.0,3
2010,0602,Maya,residencia5,004,Campeche,001,24.0,1
2010,0602,Maya,residencia5,031,Yucatán,999,20.0,1
2010,0602,Maya,residencia5,023,Quintana Roo,005,11.0,1
2010,0604,Ch'ol,residencia5,007,Chiapas,999,29.0,1
2010,0604,Ch'ol,residencia5,007,Chiapas,065,20.0,1
2010,0604,Ch'ol,residencia5,027,Tabasco,999,7.0,1
2010,0606,Tseltal,residencia5,007,Chiapas,093,244.0,10
2010,0606,Tseltal,residencia5,007,Chiapas,078,46.0,3
2010,0606,Tseltal,residencia5,007,Chiapas,999,29.0,1
2010,0606,Tseltal,residencia5,015,México,013,28.0,1
2010,0606,Tseltal,residencia5,007,Chiapas,101,18.0,1
2010,0606,Tseltal,residencia5,007,Chiapas,106,16.0,2
2010,0606,Tseltal,residencia5,030,Veracruz,140,13.0,1
2010,0606,Tseltal,residencia5,007,Chiapas,059,11.0,1
2010,0606,Tseltal,residencia5,017,Morelos,007,1.0,1
2010,0607,Tsotsil,residencia5,007,Chiapas,078,88.0,3
2010,0607,Tsotsil,residencia5,007,Chiapas,101,45.0,1
2010,0607,Tsotsil,residencia5,005,Coahuila,025,8.0,1
2010,0607,Tsotsil,residencia5,017,Morelos,007,6.0,1
2010,0701,Totonaco,residencia5,021,Puebla,208,1103.0,1
2010,0701,Totonaco,residencia5,021,Puebla,114,110.0,3
2010,0701,Totonaco,residencia5,021,Puebla,178,100.0,2
2010,0701,Totonaco,residencia5,030,Veracruz,193,63.0,3
2010,0701,Totonaco,residencia5,015,México,104,62.0,2
2010,0701,Totonaco,residencia5,021,Puebla,006,61.0,1
2010,0701,Totonaco,residencia5,030,Veracruz,087,61.0,1
2010,0701,Totonaco,residencia5,021,Puebla,111,57.0,2
2010,0701,Totonaco,residencia5,030,Veracruz,124,47.0,1
2010,0701,Totonaco,residencia5,030,Veracruz,131,43.0,1
2010,0701,Totonaco,residencia5,030,Veracruz,051,32.0,1
2010,0701,Totonaco,residencia5,021,Puebla,162,32.0,2
2010,0701,Totonaco,residencia5,015,México,058,30.0,1
2010,0701,Totonaco,residencia5,021,Puebla,089,30.0,1
2010,0701,Totonaco,residencia5,021,Puebla,001,20.0,1
2010,0701,Totonaco,residencia5,021,Puebla,107,16.0,1
2010,0701,Totonaco,residencia5,021,Puebla,209,12.0,1
2010,0701,Totonaco,residencia5,015,México,057,11.0,1
2010,0701,Totonaco,residencia5,015,México,033,10.0,1
2010,0701,Totonaco,residencia5,028,Tamaulipas,038,9.0,1
2010,0701,Totonaco,residencia5,030,Veracruz,032,6.0,1
2010,0701,Totonaco,residencia5,021,Puebla,072,4.0,2
2010,0701,Totonaco,residencia5,030,Veracruz,203,1.0,1
2010,0701,Totonaco,residencia5,030,Veracruz,050,1.0,1
2010,0702,Tepehua,residencia5,014,Jalisco,999,100.0,2
2010,0801,Tarasco (purépecha),residencia5,016,Michoacán,032,63.0,1
2010,0801,Tarasco (purépecha),residencia5,015,México,999,39.0,1
2010,0801,Tarasco (purépecha),residencia5,016,Michoacán,112,28.0,1
2010,0801,Tarasco (purépecha),residencia5,014,Jalisco,039,12.0,6
2010,0801,Tarasco (purépecha),residencia5,016,Michoacán,102,6.0,6
2010,0901,Mixe,residencia5,020,Oaxaca,067,348.0,8
2010,0901,Mixe,residencia5,020,Oaxaca,437,254.0,11
2010,0901,Mixe,residencia5,020,Oaxaca,198,142.0,5
2010,0901,Mixe,residencia5,020,Oaxaca,551,87.0,1
2010,0901,Mixe,residencia5,020,Oaxaca,406,80.0,2
2010,0901,Mixe,residencia5,020,Oaxaca,057,72.0,7
2010,0901,Mixe,residencia5,020,Oaxaca,184,21.0,1
2010,0901,Mixe,residencia5,015,México,999,20.0,1
2010,0901,Mixe,residencia5,015,México,057,17.0,1
2010,0901,Mixe,residencia5,020,Oaxaca,502,16.0,1
2010,0901,Mixe,residencia5,030,Veracruz,087,16.0,1
2010,0901,Mixe,residencia5,015,México,037,12.0,1
2010,0901,Mixe,residencia5,020,Oaxaca,315,9.0,1
2010,0901,Mixe,residencia5,020,Oaxaca,190,4.0,1
2010,0907,Zoque,residencia5,020,Oaxaca,407,11.0,1
2010,0907,Zoque,residencia5,007,Chiapas,092,5.0,1
2010,1001,Chontal de Oaxaca,residencia5,020,Oaxaca,410,30.0,1
2010,1001,Chontal de Oaxaca,residencia5,020,Oaxaca,067,10.0,1
2010,8000,Otras lenguas indígenas de América,residencia5,012,Guerrero,029,166.0,2
2010,9000,No especificado,residencia5,030,Veracruz,118,35.0,1
2010,9000,No especificado,residencia5,020,Oaxaca,306,32.0,1
2010,9000,No especificado,residencia5,020,Oaxaca,999,31.0,2
2010,9000,No especificado,residencia5,030,Veracruz,202,26.0,1
2010,9000,No especificado,residencia5,015,México,057,24.0,2
2010,9000,No especificado,residencia5,020,Oaxaca,057,24.0,2
2010,9000,No especificado,residencia5,020,Oaxaca,067,21.0,2
2010,9000,No especificado,residencia5,020,Oaxaca,041,21.0,1
2010,9000,No especificado,residencia5,030,Veracruz,032,17.0,1
2010,9000,No especificado,residencia5,024,San Luis Potosí,037,15.0,1
2010,9000,No especificado,residencia5,015,México,999,7.0,1
2010,9000,No especificado,residencia5,016,Michoacán,112,4.0,1
2010,9010,Chontal insuficientemente especificado,residencia5,007,Chiapas,023,12.0,2
2010,9010,Chontal insuficientemente especificado,residencia5,007,Chiapas,093,12.0,2
2015,0204,Tepehuano del sur,nacimiento,010,Durango,,3.0,1
2015,0205,Tarahumara,nacimiento,008,Chihuahua,,109.0,4
2015,0205,Tarahumara,nacimiento,009,Ciudad de México,,37.0,2
2015,0205,Tarahumara,nacimiento,025,Sinaloa,,32.0,1
2015,0205,Tarahumara,nacimiento,015,México,,17.0,1
2015,0205,Tarahumara,nacimiento,005,Coahuila,,16.0,1
2015,0207,Yaqui,nacimiento,026,Sonora,,101.0,6
2015,0207,Yaqui,nacimiento,019,Nuevo León,,42.0,2
2015,0207,Yaqui,nacimiento,009,Ciudad de México,,12.0,1
2015,0207,Yaqui,nacimiento,002,Baja California,,9.0,1
2015,0208,Mayo,nacimiento,025,Sinaloa,,18.0,1
2015,0208,Mayo,nacimiento,026,Sonora,,18.0,1
2015,0208,Mayo,nacimiento,009,Ciudad de México,,15.0,1
2015,0210,Huichol,nacimiento,009,Ciudad de México,,78.0,5
2015,0210,Huichol,nacimiento,013,Hidalgo,,27.0,1
2015,0210,Huichol,nacimiento,007,Chiapas,,8.0,1
2015,0211,Náhuatl,nacimiento,021,Puebla,,12092.0,1009
2015,0211,Náhuatl,nacimiento,009,Ciudad de México,,8718.0,692
2015,0211,Náhuatl,nacimiento,030,Veracruz,,5133.0,401
2015,0211,Náhuatl,nacimiento,013,Hidalgo,,4874.0,335
2015,0211,Náhuatl,nacimiento,020,Oaxaca,,1888.0,152
2015,0211,Náhuatl,nacimiento,024,San Luis Potosí,,1884.0,140
2015,0211,Náhuatl,nacimiento,012,Guerrero,,1569.0,117
2015,0211,Náhuatl,nacimiento,015,México,,1200.0,76
2015,0211,Náhuatl,nacimiento,017,Morelos,,219.0,13
2015,0211,Náhuatl,nacimiento,029,Tlaxcala,,217.0,11
2015,0211,Náhuatl,nacimiento,999,No especificado,,136.0,12
2015,0211,Náhuatl,nacimiento,016,Michoacán,,107.0,7
2015,0211,Náhuatl,nacimiento,007,Chiapas,,73.0,3
2015,0211,Náhuatl,nacimiento,010,Durango,,46.0,2
2015,0211,Náhuatl,nacimiento,022,Querétaro,,41.0,3
2015,0211,Náhuatl,nacimiento,019,Nuevo León,,40.0,4
2015,0211,Náhuatl,nacimiento,216,Otro país,,40.0,2
2015,0211,Náhuatl,nacimiento,011,Guanajuato,,37.0,3
2015,0211,Náhuatl,nacimiento,028,Tamaulipas,,30.0,2
2015,0211,Náhuatl,nacimiento,237,Otro país,,25.0,1
2015,0211,Náhuatl,nacimiento,330,Otro país,,25.0,2
2015,0211,Náhuatl,nacimiento,008,Chihuahua,,22.0,1
2015,0211,Náhuatl,nacimiento,001,Aguascalientes,,21.0,1
